Source,Target,,,
187,200,1,0,0
187,188,1,0,0
1,146,1,0,0
1,115,1,0,0
1,109,1,0,0
1,76,1,0,0
1,13,1,0,0
2,189,1,0,0
2,153,1,0,0
2,127,1,0,0
2,121,1,0,0
2,18,1,0,0
3,221,1,0,0
3,216,1,0,0
3,194,1,0,0
3,37,1,0,0
23,24,1,0,0
12,14,1,0,0
17,19,1,0,0
22,11,1,0,0
22,23,1,0,0
14,15,1,0,0
42,43,1,0,0
36,38,1,0,0
41,35,1,0,0
41,42,1,0,0
175,176,1,0,0
66,91,1,0,0
66,90,1,0,0
66,75,1,0,0
103,152,1,0,0
103,145,1,0,0
103,134,1,0,0
103,162,1,0,0
103,126,1,0,0
103,120,1,0,0
103,114,1,0,0
103,108,1,0,0
103,104,1,0,0
83,84,1,0,0
169,170,1,0,0
67,90,1,0,0
67,83,1,0,0
144,150,1,0,0
147,148,1,0,0
146,148,1,0,0
152,154,1,0,0
151,157,1,0,0
154,155,1,0,0
153,155,1,0,0
92,93,1,0,0
189,190,1,0,0
97,135,1,0,0
97,105,1,0,0
162,103,1,0,0
162,163,1,0,0
213,231,1,0,0
213,220,1,0,0
68,69,1,0,0
69,70,1,0,0
70,72,1,0,0
74,80,1,0,0
75,77,1,0,0
79,80,1,0,0
80,81,1,0,0
90,97,1,0,0
90,67,1,0,0
11,22,1,0,0
11,17,1,0,0
11,12,1,0,0
91,66,1,0,0
91,92,1,0,0
214,232,1,0,0
214,228,1,0,0
214,215,1,0,0
163,164,1,0,0
104,105,1,0,0
105,106,1,0,0
110,111,1,0,0
109,111,1,0,0
113,119,1,0,0
116,117,1,0,0
115,117,1,0,0
122,123,1,0,0
121,123,1,0,0
125,131,1,0,0
128,129,1,0,0
127,129,1,0,0
141,142,1,0,0
134,135,1,0,0
135,136,1,0,0
231,238,1,0,0
231,213,1,0,0
138,139,1,0,0
139,140,1,0,0
140,142,1,0,0
168,60,1,0,0
168,169,1,0,0
174,54,1,0,0
174,175,1,0,0
201,202,1,0,0
188,190,1,0,0
194,195,1,0,0
192,193,1,0,0
193,195,1,0,0
216,217,1,0,0
197,198,1,0,0
198,199,1,0,0
35,41,1,0,0
35,36,1,0,0
200,187,1,0,0
200,201,1,0,0
233,234,1,0,0
215,217,1,0,0
221,222,1,0,0
219,225,1,0,0
220,222,1,0,0
224,225,1,0,0
225,226,1,0,0
228,231,1,0,0
54,151,1,0,0
54,138,1,0,0
54,174,1,0,0
54,68,1,0,0
232,214,1,0,0
232,233,1,0,0
111,112,1,0,0
77,78,1,0,0
72,73,1,0,0
38,39,1,0,0
19,20,1,0,0
182,183,1,0,0
208,209,1,0,0
15,16,1,0,0
18,19,1,0,0
13,14,1,0,0
20,21,1,0,0
37,38,1,0,0
39,40,1,0,0
71,72,1,0,0
73,74,1,0,0
76,77,1,0,0
78,79,1,0,0
108,110,1,0,0
