Source,Target,,,
25,45,1,0,0
25,37,1,0,0
25,28,1,0,0
73,74,1,0,0
67,68,1,0,0
53,54,1,0,0
46,47,1,0,0
51,58,1,0,0
51,19,1,0,0
27,28,1,0,0
28,29,1,0,0
29,31,1,0,0
33,43,1,0,0
45,25,1,0,0
45,46,1,0,0
34,35,1,0,0
35,36,1,0,0
36,37,1,0,0
37,38,1,0,0
38,40,1,0,0
42,43,1,0,0
43,44,1,0,0
18,52,1,0,0
18,34,1,0,0
18,27,1,0,0
44,51,1,0,0
44,26,1,0,0
31,32,1,0,0
26,44,1,0,0
52,18,1,0,0
52,53,1,0,0
59,60,1,0,0
60,61,1,0,0
61,63,1,0,0
19,51,1,0,0
19,26,1,0,0
66,12,1,0,0
66,67,1,0,0
72,6,1,0,0
72,73,1,0,0
63,64,1,0,0
40,41,1,0,0
30,31,1,0,0
32,33,1,0,0
20,21,1,0,0
39,40,1,0,0
41,42,1,0,0
62,63,1,0,0
64,65,1,0,0
58,65,1,0,0
1,2,1,0,0
6,72,1,0,0
6,59,1,0,0
6,34,1,0,0
12,66,1,0,0
12,60,1,0,0
12,36,1,0,0
7,8,1,0,0
13,14,1,0,0
0,3,0,1,0
0,77,0,1,0
3,5,0,1,0
5,9,0,1,0
5,71,0,1,0
9,11,0,1,0
11,15,0,1,0
11,57,0,1,0
15,17,0,1,0
17,22,0,1,0
17,50,0,1,0
22,24,0,1,0
24,24,0,1,0
24,48,0,1,0
48,50,0,1,0
50,17,0,1,0
50,55,0,1,0
55,57,0,1,0
57,11,0,1,0
57,69,0,1,0
69,71,0,1,0
71,5,0,1,0
71,75,0,1,0
75,77,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
10,9,0,0,1
12,11,0,0,1
13,11,0,0,1
14,11,0,0,1
16,15,0,0,1
18,17,0,0,1
19,17,0,0,1
20,17,0,0,1
21,17,0,0,1
23,22,0,0,1
25,24,0,0,1
26,24,0,0,1
27,24,0,0,1
28,24,0,0,1
29,24,0,0,1
30,24,0,0,1
31,24,0,0,1
32,24,0,0,1
33,24,0,0,1
34,24,0,0,1
35,24,0,0,1
36,24,0,0,1
37,24,0,0,1
38,24,0,0,1
39,24,0,0,1
40,24,0,0,1
41,24,0,0,1
42,24,0,0,1
43,24,0,0,1
44,24,0,0,1
45,24,0,0,1
46,24,0,0,1
47,24,0,0,1
49,48,0,0,1
51,50,0,0,1
52,50,0,0,1
53,50,0,0,1
54,50,0,0,1
56,55,0,0,1
58,57,0,0,1
59,57,0,0,1
60,57,0,0,1
61,57,0,0,1
62,57,0,0,1
63,57,0,0,1
64,57,0,0,1
65,57,0,0,1
66,57,0,0,1
67,57,0,0,1
68,57,0,0,1
70,69,0,0,1
72,71,0,0,1
73,71,0,0,1
74,71,0,0,1
76,75,0,0,1
78,77,0,0,1
