Source,Target,,,
1,2,1,0,0
2,13,1,0,0
3,4,1,0,0
5,6,1,0,0
6,132,1,0,0
6,171,1,0,0
6,206,1,0,0
246,247,1,0,0
13,14,1,0,0
14,15,1,0,0
14,24,1,0,0
14,66,1,0,0
14,99,1,0,0
14,137,1,0,0
14,184,1,0,0
14,219,1,0,0
15,16,1,0,0
50,23,1,0,0
50,51,1,0,0
51,52,1,0,0
26,27,1,0,0
25,28,1,0,0
32,33,1,0,0
137,139,1,0,0
142,144,1,0,0
144,145,1,0,0
143,145,1,0,0
152,154,1,0,0
147,150,1,0,0
31,33,1,0,0
150,164,1,0,0
151,153,1,0,0
156,157,1,0,0
159,161,1,0,0
163,164,1,0,0
161,162,1,0,0
160,162,1,0,0
175,176,1,0,0
35,49,1,0,0
36,38,1,0,0
46,47,1,0,0
45,47,1,0,0
23,50,1,0,0
23,44,1,0,0
23,30,1,0,0
27,28,1,0,0
56,58,1,0,0
60,61,1,0,0
61,62,1,0,0
68,69,1,0,0
67,70,1,0,0
74,77,1,0,0
77,88,1,0,0
78,80,1,0,0
89,91,1,0,0
93,94,1,0,0
94,95,1,0,0
101,102,1,0,0
100,103,1,0,0
108,111,1,0,0
111,123,1,0,0
112,114,1,0,0
117,118,1,0,0
120,121,1,0,0
122,123,1,0,0
138,140,1,0,0
166,167,1,0,0
132,133,1,0,0
12,174,1,0,0
12,209,1,0,0
12,231,1,0,0
12,195,1,0,0
12,151,1,0,0
12,245,1,0,0
12,112,1,0,0
12,89,1,0,0
12,78,1,0,0
12,56,1,0,0
12,36,1,0,0
12,13,1,0,0
165,131,1,0,0
165,166,1,0,0
171,172,1,0,0
174,176,1,0,0
185,187,1,0,0
178,179,1,0,0
179,180,1,0,0
184,186,1,0,0
189,190,1,0,0
196,198,1,0,0
199,200,1,0,0
191,194,1,0,0
194,205,1,0,0
195,197,1,0,0
200,201,1,0,0
203,204,1,0,0
204,205,1,0,0
210,211,1,0,0
206,207,1,0,0
209,211,1,0,0
220,222,1,0,0
213,214,1,0,0
214,215,1,0,0
219,221,1,0,0
224,225,1,0,0
232,234,1,0,0
235,236,1,0,0
227,230,1,0,0
230,242,1,0,0
231,233,1,0,0
236,237,1,0,0
239,240,1,0,0
241,242,1,0,0
131,142,1,0,0
131,165,1,0,0
131,159,1,0,0
245,12,1,0,0
245,246,1,0,0
42,43,1,0,0
39,40,1,0,0
38,39,1,0,0
33,34,1,0,0
28,29,1,0,0
24,26,1,0,0
18,19,1,0,0
126,127,1,0,0
29,31,1,0,0
30,32,1,0,0
34,35,1,0,0
37,39,1,0,0
40,41,1,0,0
41,42,1,0,0
43,45,1,0,0
44,46,1,0,0
47,48,1,0,0
48,49,1,0,0
57,58,1,0,0
58,59,1,0,0
59,60,1,0,0
66,68,1,0,0
69,70,1,0,0
70,71,1,0,0
71,72,1,0,0
72,73,1,0,0
73,74,1,0,0
79,81,1,0,0
80,81,1,0,0
81,82,1,0,0
82,83,1,0,0
83,84,1,0,0
84,85,1,0,0
85,86,1,0,0
86,87,1,0,0
87,88,1,0,0
90,91,1,0,0
91,92,1,0,0
92,93,1,0,0
99,101,1,0,0
102,103,1,0,0
103,104,1,0,0
104,105,1,0,0
105,106,1,0,0
106,107,1,0,0
107,108,1,0,0
113,115,1,0,0
114,115,1,0,0
115,116,1,0,0
116,117,1,0,0
118,119,1,0,0
119,120,1,0,0
121,122,1,0,0
139,140,1,0,0
140,141,1,0,0
141,143,1,0,0
145,146,1,0,0
146,147,1,0,0
153,154,1,0,0
154,155,1,0,0
155,156,1,0,0
157,158,1,0,0
158,160,1,0,0
162,163,1,0,0
176,177,1,0,0
177,178,1,0,0
186,187,1,0,0
187,188,1,0,0
188,189,1,0,0
190,191,1,0,0
197,198,1,0,0
198,199,1,0,0
201,202,1,0,0
202,203,1,0,0
211,212,1,0,0
212,213,1,0,0
221,222,1,0,0
222,223,1,0,0
223,224,1,0,0
225,226,1,0,0
226,227,1,0,0
233,234,1,0,0
234,235,1,0,0
237,238,1,0,0
238,239,1,0,0
240,241,1,0,0
7,8,1,0,0
0,9,0,1,0
0,250,0,1,0
9,11,0,1,0
11,17,0,1,0
11,125,0,1,0
17,20,0,1,0
17,55,0,1,0
20,22,0,1,0
22,22,0,1,0
22,53,0,1,0
53,55,0,1,0
55,63,0,1,0
55,65,0,1,0
63,76,0,1,0
65,76,0,1,0
76,96,0,1,0
76,98,0,1,0
96,110,0,1,0
98,110,0,1,0
110,244,0,1,0
125,128,0,1,0
125,170,0,1,0
128,130,0,1,0
130,134,0,1,0
130,136,0,1,0
134,149,0,1,0
136,149,0,1,0
149,130,0,1,0
149,168,0,1,0
168,170,0,1,0
170,181,0,1,0
170,173,0,1,0
173,181,0,1,0
173,183,0,1,0
181,193,0,1,0
183,193,0,1,0
193,216,0,1,0
193,208,0,1,0
208,216,0,1,0
208,218,0,1,0
216,229,0,1,0
218,229,0,1,0
229,244,0,1,0
244,11,0,1,0
244,248,0,1,0
248,250,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
5,0,0,0,1
6,0,0,0,1
7,0,0,0,1
8,0,0,0,1
10,9,0,0,1
12,11,0,0,1
13,11,0,0,1
14,11,0,0,1
15,11,0,0,1
16,11,0,0,1
18,17,0,0,1
19,17,0,0,1
21,20,0,0,1
23,22,0,0,1
24,22,0,0,1
25,22,0,0,1
26,22,0,0,1
27,22,0,0,1
28,22,0,0,1
29,22,0,0,1
30,22,0,0,1
31,22,0,0,1
32,22,0,0,1
33,22,0,0,1
34,22,0,0,1
35,22,0,0,1
36,22,0,0,1
37,22,0,0,1
38,22,0,0,1
