Source,Target,,,
90,95,1,0,0
90,91,1,0,0
66,70,1,0,0
66,67,1,0,0
64,66,1,0,0
64,65,1,0,0
62,64,1,0,0
62,63,1,0,0
81,98,1,0,0
81,109,1,0,0
109,81,1,0,0
25,27,1,0,0
26,27,1,0,0
27,31,1,0,0
28,30,1,0,0
29,30,1,0,0
30,31,1,0,0
31,35,1,0,0
32,34,1,0,0
33,34,1,0,0
34,35,1,0,0
35,36,1,0,0
40,41,1,0,0
14,15,1,0,0
41,42,1,0,0
42,62,1,0,0
43,44,1,0,0
6,7,1,0,0
8,9,1,0,0
44,45,1,0,0
45,64,1,0,0
46,47,1,0,0
47,48,1,0,0
48,66,1,0,0
58,61,1,0,0
58,60,1,0,0
58,59,1,0,0
59,62,1,0,0
60,64,1,0,0
61,66,1,0,0
69,70,1,0,0
70,71,1,0,0
76,77,1,0,0
7,80,1,0,0
52,74,1,0,0
87,90,1,0,0
89,90,1,0,0
92,95,1,0,0
94,95,1,0,0
95,100,1,0,0
95,96,1,0,0
97,100,1,0,0
99,100,1,0,0
100,104,1,0,0
100,101,1,0,0
103,104,1,0,0
104,105,1,0,0
112,113,1,0,0
3,4,1,0,0
17,18,1,0,0
4,5,1,0,0
9,10,1,0,0
12,81,1,0,0
5,43,1,0,0
5,92,1,0,0
10,46,1,0,0
10,97,1,0,0
11,51,1,0,0
11,79,1,0,0
11,12,1,0,0
13,14,1,0,0
2,54,1,0,0
2,84,1,0,0
15,26,1,0,0
15,29,1,0,0
15,33,1,0,0
16,17,1,0,0
18,25,1,0,0
19,20,1,0,0
20,21,1,0,0
21,28,1,0,0
22,23,1,0,0
23,24,1,0,0
24,32,1,0,0
55,56,1,0,0
55,63,1,0,0
55,65,1,0,0
55,67,1,0,0
55,71,1,0,0
57,58,1,0,0
68,69,1,0,0
85,86,1,0,0
85,91,1,0,0
85,96,1,0,0
85,101,1,0,0
85,105,1,0,0
74,76,1,0,0
74,52,1,0,0
88,89,1,0,0
73,53,1,0,0
93,94,1,0,0
72,54,1,0,0
98,99,1,0,0
102,103,1,0,0
51,57,1,0,0
51,75,1,0,0
111,79,1,0,0
83,85,1,0,0
83,107,1,0,0
107,83,1,0,0
80,93,1,0,0
80,110,1,0,0
110,80,1,0,0
79,88,1,0,0
79,111,1,0,0
75,51,1,0,0
1,53,1,0,0
1,83,1,0,0
106,84,1,0,0
82,108,1,0,0
108,112,1,0,0
108,82,1,0,0
54,68,1,0,0
54,72,1,0,0
53,55,1,0,0
53,73,1,0,0
84,102,1,0,0
84,106,1,0,0
0,37,0,1,0
0,39,0,1,0
37,78,0,1,0
39,50,0,1,0
50,116,0,1,0
50,50,0,1,0
78,114,0,1,0
78,78,0,1,0
114,118,0,1,0
116,118,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
5,0,0,0,1
6,0,0,0,1
7,0,0,0,1
8,0,0,0,1
9,0,0,0,1
10,0,0,0,1
11,0,0,0,1
12,0,0,0,1
13,0,0,0,1
14,0,0,0,1
15,0,0,0,1
16,0,0,0,1
17,0,0,0,1
18,0,0,0,1
19,0,0,0,1
20,0,0,0,1
21,0,0,0,1
22,0,0,0,1
23,0,0,0,1
24,0,0,0,1
25,0,0,0,1
26,0,0,0,1
27,0,0,0,1
28,0,0,0,1
29,0,0,0,1
30,0,0,0,1
31,0,0,0,1
32,0,0,0,1
33,0,0,0,1
34,0,0,0,1
35,0,0,0,1
36,0,0,0,1
38,37,0,0,1
40,39,0,0,1
41,39,0,0,1
42,39,0,0,1
43,39,0,0,1
44,39,0,0,1
45,39,0,0,1
46,39,0,0,1
47,39,0,0,1
48,39,0,0,1
49,39,0,0,1
51,50,0,0,1
52,50,0,0,1
53,50,0,0,1
54,50,0,0,1
55,50,0,0,1
56,50,0,0,1
57,50,0,0,1
58,50,0,0,1
59,50,0,0,1
60,50,0,0,1
61,50,0,0,1
62,50,0,0,1
63,50,0,0,1
64,50,0,0,1
65,50,0,0,1
66,50,0,0,1
67,50,0,0,1
68,50,0,0,1
69,50,0,0,1
70,50,0,0,1
71,50,0,0,1
72,50,0,0,1
73,50,0,0,1
74,50,0,0,1
75,50,0,0,1
76,50,0,0,1
77,50,0,0,1
79,78,0,0,1
80,78,0,0,1
81,78,0,0,1
82,78,0,0,1
83,78,0,0,1
84,78,0,0,1
85,78,0,0,1
86,78,0,0,1
87,78,0,0,1
88,78,0,0,1
89,78,0,0,1
90,78,0,0,1
91,78,0,0,1
92,78,0,0,1
93,78,0,0,1
94,78,0,0,1
95,78,0,0,1
96,78,0,0,1
97,78,0,0,1
98,78,0,0,1
99,78,0,0,1
100,78,0,0,1
101,78,0,0,1
102,78,0,0,1
103,78,0,0,1
104,78,0,0,1
105,78,0,0,1
106,78,0,0,1
107,78,0,0,1
108,78,0,0,1
109,78,0,0,1
110,78,0,0,1
111,78,0,0,1
112,78,0,0,1
113,78,0,0,1
115,114,0,0,1
117,116,0,0,1
119,118,0,0,1
