Source,Target,,,
26,27,1,0,0
28,29,1,0,0
31,32,1,0,0
33,34,1,0,0
35,36,1,0,0
37,38,1,0,0
39,40,1,0,0
41,42,1,0,0
62,66,1,0,0
16,17,1,0,0
188,190,1,0,0
189,190,1,0,0
190,191,1,0,0
191,195,1,0,0
192,194,1,0,0
193,194,1,0,0
194,195,1,0,0
195,201,1,0,0
196,200,1,0,0
199,200,1,0,0
200,201,1,0,0
201,204,1,0,0
65,66,1,0,0
179,180,1,0,0
180,181,1,0,0
181,187,1,0,0
182,186,1,0,0
185,186,1,0,0
186,187,1,0,0
187,191,1,0,0
66,72,1,0,0
67,71,1,0,0
70,71,1,0,0
71,72,1,0,0
72,78,1,0,0
73,77,1,0,0
89,90,1,0,0
76,77,1,0,0
77,78,1,0,0
78,84,1,0,0
79,83,1,0,0
82,83,1,0,0
83,84,1,0,0
84,90,1,0,0
85,89,1,0,0
88,89,1,0,0
90,96,1,0,0
91,95,1,0,0
94,95,1,0,0
95,96,1,0,0
96,102,1,0,0
97,101,1,0,0
100,101,1,0,0
101,102,1,0,0
102,108,1,0,0
103,107,1,0,0
106,107,1,0,0
107,108,1,0,0
108,114,1,0,0
109,113,1,0,0
112,113,1,0,0
113,114,1,0,0
215,216,1,0,0
216,217,1,0,0
217,221,1,0,0
221,225,1,0,0
222,224,1,0,0
223,224,1,0,0
224,225,1,0,0
225,231,1,0,0
226,230,1,0,0
229,230,1,0,0
230,231,1,0,0
114,116,1,0,0
218,220,1,0,0
219,220,1,0,0
220,221,1,0,0
117,119,1,0,0
118,119,1,0,0
119,123,1,0,0
120,122,1,0,0
121,122,1,0,0
122,123,1,0,0
123,129,1,0,0
124,128,1,0,0
127,128,1,0,0
128,129,1,0,0
129,133,1,0,0
130,132,1,0,0
131,132,1,0,0
132,133,1,0,0
133,137,1,0,0
134,136,1,0,0
135,136,1,0,0
136,137,1,0,0
137,143,1,0,0
138,142,1,0,0
141,142,1,0,0
142,143,1,0,0
143,147,1,0,0
144,146,1,0,0
145,146,1,0,0
146,147,1,0,0
147,151,1,0,0
148,150,1,0,0
149,150,1,0,0
150,151,1,0,0
151,157,1,0,0
152,156,1,0,0
155,156,1,0,0
156,157,1,0,0
157,160,1,0,0
161,163,1,0,0
162,163,1,0,0
163,167,1,0,0
164,166,1,0,0
165,166,1,0,0
166,167,1,0,0
167,173,1,0,0
168,172,1,0,0
171,172,1,0,0
172,173,1,0,0
173,177,1,0,0
174,176,1,0,0
175,176,1,0,0
176,177,1,0,0
177,181,1,0,0
178,180,1,0,0
273,274,1,0,0
274,275,1,0,0
275,279,1,0,0
276,278,1,0,0
277,278,1,0,0
278,279,1,0,0
279,283,1,0,0
280,282,1,0,0
281,282,1,0,0
282,283,1,0,0
283,289,1,0,0
284,288,1,0,0
287,288,1,0,0
288,289,1,0,0
289,292,1,0,0
313,319,1,0,0
314,318,1,0,0
317,318,1,0,0
318,319,1,0,0
319,323,1,0,0
320,322,1,0,0
321,322,1,0,0
322,323,1,0,0
323,327,1,0,0
324,326,1,0,0
325,326,1,0,0
19,20,1,0,0
7,8,1,0,0
10,11,1,0,0
13,14,1,0,0
326,327,1,0,0
327,333,1,0,0
328,332,1,0,0
331,332,1,0,0
332,333,1,0,0
333,336,1,0,0
205,207,1,0,0
206,207,1,0,0
207,211,1,0,0
208,210,1,0,0
209,210,1,0,0
210,211,1,0,0
211,217,1,0,0
212,216,1,0,0
231,235,1,0,0
232,234,1,0,0
233,234,1,0,0
234,235,1,0,0
235,239,1,0,0
236,238,1,0,0
237,238,1,0,0
238,239,1,0,0
239,245,1,0,0
240,244,1,0,0
243,244,1,0,0
244,245,1,0,0
245,248,1,0,0
249,251,1,0,0
250,251,1,0,0
251,255,1,0,0
252,254,1,0,0
253,254,1,0,0
254,255,1,0,0
255,261,1,0,0
256,260,1,0,0
259,260,1,0,0
260,261,1,0,0
261,265,1,0,0
262,264,1,0,0
263,264,1,0,0
264,265,1,0,0
265,269,1,0,0
266,268,1,0,0
267,268,1,0,0
268,269,1,0,0
269,275,1,0,0
270,274,1,0,0
293,295,1,0,0
294,295,1,0,0
295,299,1,0,0
296,298,1,0,0
297,298,1,0,0
298,299,1,0,0
299,305,1,0,0
300,304,1,0,0
303,304,1,0,0
304,305,1,0,0
305,309,1,0,0
306,308,1,0,0
307,308,1,0,0
308,309,1,0,0
309,313,1,0,0
310,312,1,0,0
311,312,1,0,0
312,313,1,0,0
339,340,1,0,0
4,5,1,0,0
3,4,1,0,0
5,97,1,0,0
5,144,1,0,0
5,188,1,0,0
5,232,1,0,0
5,276,1,0,0
5,320,1,0,0
6,7,1,0,0
8,67,1,0,0
8,120,1,0,0
8,164,1,0,0
8,208,1,0,0
8,252,1,0,0
8,296,1,0,0
9,10,1,0,0
11,73,1,0,0
11,124,1,0,0
11,168,1,0,0
11,212,1,0,0
11,256,1,0,0
11,300,1,0,0
12,13,1,0,0
14,79,1,0,0
14,130,1,0,0
14,174,1,0,0
14,218,1,0,0
14,262,1,0,0
14,306,1,0,0
15,16,1,0,0
17,85,1,0,0
17,134,1,0,0
17,178,1,0,0
17,222,1,0,0
17,266,1,0,0
17,310,1,0,0
18,19,1,0,0
20,91,1,0,0
20,138,1,0,0
20,182,1,0,0
20,226,1,0,0
20,270,1,0,0
20,314,1,0,0
21,22,1,0,0
22,98,1,0,0
23,24,1,0,0
24,25,1,0,0
25,103,1,0,0
25,148,1,0,0
25,192,1,0,0
25,236,1,0,0
25,280,1,0,0
25,324,1,0,0
27,104,1,0,0
29,30,1,0,0
30,109,1,0,0
30,152,1,0,0
30,196,1,0,0
30,240,1,0,0
30,284,1,0,0
30,328,1,0,0
32,110,1,0,0
34,153,1,0,0
36,197,1,0,0
38,241,1,0,0
40,285,1,0,0
42,329,1,0,0
64,65,1,0,0
69,70,1,0,0
69,118,1,0,0
75,76,1,0,0
75,121,1,0,0
75,162,1,0,0
81,82,1,0,0
87,88,1,0,0
87,131,1,0,0
93,94,1,0,0
93,135,1,0,0
93,175,1,0,0
99,100,1,0,0
105,106,1,0,0
105,145,1,0,0
111,112,1,0,0
111,149,1,0,0
111,189,1,0,0
115,116,1,0,0
126,127,1,0,0
126,165,1,0,0
126,206,1,0,0
140,141,1,0,0
140,179,1,0,0
140,219,1,0,0
154,155,1,0,0
154,193,1,0,0
154,233,1,0,0
159,160,1,0,0
170,171,1,0,0
170,209,1,0,0
170,250,1,0,0
184,185,1,0,0
184,223,1,0,0
184,263,1,0,0
198,199,1,0,0
198,237,1,0,0
198,277,1,0,0
203,204,1,0,0
214,215,1,0,0
214,253,1,0,0
214,294,1,0,0
228,229,1,0,0
228,267,1,0,0
228,307,1,0,0
242,243,1,0,0
242,281,1,0,0
242,321,1,0,0
247,248,1,0,0
258,259,1,0,0
258,297,1,0,0
272,273,1,0,0
272,311,1,0,0
286,287,1,0,0
286,325,1,0,0
291,292,1,0,0
302,303,1,0,0
316,317,1,0,0
330,331,1,0,0
335,336,1,0,0
60,115,1,0,0
60,158,1,0,0
60,202,1,0,0
60,246,1,0,0
60,290,1,0,0
60,334,1,0,0
60,338,1,0,0
183,184,1,0,0
47,139,1,0,0
139,140,1,0,0
48,92,1,0,0
92,93,1,0,0
49,86,1,0,0
86,87,1,0,0
50,80,1,0,0
80,81,1,0,0
51,301,1,0,0
301,302,1,0,0
52,257,1,0,0
257,258,1,0,0
53,213,1,0,0
57,68,1,0,0
68,69,1,0,0
63,64,1,0,0
1,60,1,0,0
197,198,1,0,0
153,154,1,0,0
110,111,1,0,0
104,105,1,0,0
158,159,1,0,0
337,339,1,0,0
337,61,1,0,0
2,63,1,0,0
2,57,1,0,0
2,56,1,0,0
2,55,1,0,0
2,54,1,0,0
2,53,1,0,0
2,52,1,0,0
2,51,1,0,0
2,50,1,0,0
2,49,1,0,0
2,48,1,0,0
2,47,1,0,0
2,46,1,0,0
2,45,1,0,0
2,44,1,0,0
2,43,1,0,0
43,315,1,0,0
315,316,1,0,0
44,271,1,0,0
338,60,1,0,0
334,335,1,0,0
290,291,1,0,0
246,247,1,0,0
202,203,1,0,0
329,330,1,0,0
285,286,1,0,0
241,242,1,0,0
61,63,1,0,0
61,68,1,0,0
61,74,1,0,0
61,125,1,0,0
61,169,1,0,0
61,213,1,0,0
61,257,1,0,0
61,301,1,0,0
61,80,1,0,0
61,86,1,0,0
61,92,1,0,0
61,139,1,0,0
61,183,1,0,0
61,227,1,0,0
61,271,1,0,0
61,315,1,0,0
61,98,1,0,0
61,104,1,0,0
61,110,1,0,0
61,153,1,0,0
61,197,1,0,0
61,241,1,0,0
61,285,1,0,0
61,329,1,0,0
61,337,1,0,0
213,214,1,0,0
54,169,1,0,0
169,170,1,0,0
55,125,1,0,0
125,126,1,0,0
56,74,1,0,0
74,75,1,0,0
98,99,1,0,0
271,272,1,0,0
45,227,1,0,0
227,228,1,0,0
46,183,1,0,0
0,59,0,1,0
59,341,0,1,0
