Source,Target,,,
9,10,1,0,0
11,12,1,0,0
2,305,1,0,0
2,300,1,0,0
2,289,1,0,0
2,284,1,0,0
2,271,1,0,0
2,266,1,0,0
2,253,1,0,0
2,248,1,0,0
2,235,1,0,0
2,230,1,0,0
2,217,1,0,0
2,212,1,0,0
2,199,1,0,0
2,194,1,0,0
2,181,1,0,0
2,176,1,0,0
2,163,1,0,0
2,158,1,0,0
2,145,1,0,0
2,140,1,0,0
2,127,1,0,0
2,122,1,0,0
2,109,1,0,0
2,104,1,0,0
2,91,1,0,0
2,86,1,0,0
2,73,1,0,0
2,68,1,0,0
2,55,1,0,0
2,50,1,0,0
2,37,1,0,0
2,32,1,0,0
2,19,1,0,0
2,14,1,0,0
2,323,1,0,0
2,4,1,0,0
2,3,1,0,0
24,25,1,0,0
230,231,1,0,0
228,234,1,0,0
229,233,1,0,0
235,236,1,0,0
234,238,1,0,0
239,240,1,0,0
243,244,1,0,0
242,247,1,0,0
248,249,1,0,0
246,252,1,0,0
247,251,1,0,0
253,254,1,0,0
8,13,1,0,0
211,215,1,0,0
217,218,1,0,0
216,220,1,0,0
221,222,1,0,0
225,226,1,0,0
224,229,1,0,0
12,18,1,0,0
13,17,1,0,0
18,22,1,0,0
26,31,1,0,0
30,36,1,0,0
31,35,1,0,0
36,40,1,0,0
44,49,1,0,0
48,54,1,0,0
49,53,1,0,0
54,58,1,0,0
62,67,1,0,0
68,69,1,0,0
66,72,1,0,0
67,71,1,0,0
72,76,1,0,0
77,78,1,0,0
81,82,1,0,0
80,85,1,0,0
86,87,1,0,0
84,90,1,0,0
85,89,1,0,0
91,92,1,0,0
90,94,1,0,0
95,96,1,0,0
99,100,1,0,0
98,103,1,0,0
104,105,1,0,0
102,108,1,0,0
103,107,1,0,0
109,110,1,0,0
108,112,1,0,0
113,114,1,0,0
117,118,1,0,0
116,121,1,0,0
122,123,1,0,0
120,126,1,0,0
121,125,1,0,0
127,128,1,0,0
126,130,1,0,0
131,132,1,0,0
135,136,1,0,0
134,139,1,0,0
140,141,1,0,0
138,144,1,0,0
139,143,1,0,0
145,146,1,0,0
144,148,1,0,0
149,150,1,0,0
153,154,1,0,0
152,157,1,0,0
158,159,1,0,0
156,162,1,0,0
157,161,1,0,0
163,164,1,0,0
162,166,1,0,0
167,168,1,0,0
171,172,1,0,0
170,175,1,0,0
176,177,1,0,0
174,180,1,0,0
175,179,1,0,0
181,182,1,0,0
180,184,1,0,0
185,186,1,0,0
189,190,1,0,0
188,193,1,0,0
194,195,1,0,0
192,198,1,0,0
193,197,1,0,0
199,200,1,0,0
198,202,1,0,0
203,204,1,0,0
207,208,1,0,0
206,211,1,0,0
212,213,1,0,0
210,216,1,0,0
5,6,1,0,0
252,256,1,0,0
257,258,1,0,0
261,262,1,0,0
260,265,1,0,0
266,267,1,0,0
264,270,1,0,0
265,269,1,0,0
271,272,1,0,0
270,274,1,0,0
275,276,1,0,0
279,280,1,0,0
278,283,1,0,0
284,285,1,0,0
282,288,1,0,0
283,287,1,0,0
289,290,1,0,0
288,292,1,0,0
300,301,1,0,0
297,315,1,0,0
297,304,1,0,0
298,312,1,0,0
298,299,1,0,0
299,301,1,0,0
305,306,1,0,0
303,310,1,0,0
303,309,1,0,0
304,306,1,0,0
308,310,1,0,0
308,309,1,0,0
309,313,1,0,0
309,311,1,0,0
310,317,1,0,0
311,312,1,0,0
312,298,1,0,0
313,314,1,0,0
314,315,1,0,0
315,297,1,0,0
320,321,1,0,0
6,7,1,0,0
28,29,1,0,0
10,11,1,0,0
15,16,1,0,0
20,21,1,0,0
7,8,1,0,0
318,296,1,0,0
14,15,1,0,0
16,17,1,0,0
19,20,1,0,0
21,22,1,0,0
23,24,1,0,0
25,26,1,0,0
27,28,1,0,0
29,30,1,0,0
32,33,1,0,0
33,34,1,0,0
34,35,1,0,0
37,38,1,0,0
38,39,1,0,0
39,40,1,0,0
41,42,1,0,0
42,43,1,0,0
43,44,1,0,0
45,46,1,0,0
46,47,1,0,0
47,48,1,0,0
50,51,1,0,0
51,52,1,0,0
52,53,1,0,0
55,56,1,0,0
56,57,1,0,0
57,58,1,0,0
59,60,1,0,0
60,61,1,0,0
61,62,1,0,0
63,64,1,0,0
64,65,1,0,0
65,66,1,0,0
69,70,1,0,0
70,71,1,0,0
73,74,1,0,0
74,75,1,0,0
75,76,1,0,0
78,79,1,0,0
79,80,1,0,0
82,83,1,0,0
83,84,1,0,0
87,88,1,0,0
88,89,1,0,0
92,93,1,0,0
93,94,1,0,0
96,97,1,0,0
97,98,1,0,0
100,101,1,0,0
101,102,1,0,0
105,106,1,0,0
106,107,1,0,0
110,111,1,0,0
111,112,1,0,0
114,115,1,0,0
115,116,1,0,0
118,119,1,0,0
119,120,1,0,0
123,124,1,0,0
124,125,1,0,0
128,129,1,0,0
129,130,1,0,0
132,133,1,0,0
133,134,1,0,0
136,137,1,0,0
137,138,1,0,0
141,142,1,0,0
142,143,1,0,0
146,147,1,0,0
147,148,1,0,0
150,151,1,0,0
151,152,1,0,0
154,155,1,0,0
155,156,1,0,0
159,160,1,0,0
160,161,1,0,0
164,165,1,0,0
165,166,1,0,0
168,169,1,0,0
169,170,1,0,0
172,173,1,0,0
173,174,1,0,0
177,178,1,0,0
178,179,1,0,0
182,183,1,0,0
183,184,1,0,0
186,187,1,0,0
187,188,1,0,0
190,191,1,0,0
191,192,1,0,0
195,196,1,0,0
196,197,1,0,0
200,201,1,0,0
201,202,1,0,0
204,205,1,0,0
205,206,1,0,0
208,209,1,0,0
209,210,1,0,0
213,214,1,0,0
214,215,1,0,0
218,219,1,0,0
219,220,1,0,0
222,223,1,0,0
223,224,1,0,0
226,227,1,0,0
227,228,1,0,0
231,232,1,0,0
232,233,1,0,0
236,237,1,0,0
237,238,1,0,0
240,241,1,0,0
241,242,1,0,0
244,245,1,0,0
245,246,1,0,0
249,250,1,0,0
250,251,1,0,0
254,255,1,0,0
255,256,1,0,0
258,259,1,0,0
259,260,1,0,0
262,263,1,0,0
263,264,1,0,0
267,268,1,0,0
268,269,1,0,0
272,273,1,0,0
273,274,1,0,0
276,277,1,0,0
277,278,1,0,0
280,281,1,0,0
281,282,1,0,0
285,286,1,0,0
286,287,1,0,0
290,291,1,0,0
291,292,1,0,0
301,302,1,0,0
302,303,1,0,0
306,307,1,0,0
307,308,1,0,0
316,317,1,0,0
296,316,1,0,0
296,318,1,0,0
319,320,1,0,0
319,295,1,0,0
1,296,1,0,0
295,319,1,0,0
0,294,0,1,0
294,322,0,1,0
294,294,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
5,0,0,0,1
6,0,0,0,1
7,0,0,0,1
8,0,0,0,1
9,0,0,0,1
10,0,0,0,1
11,0,0,0,1
12,0,0,0,1
13,0,0,0,1
14,0,0,0,1
15,0,0,0,1
16,0,0,0,1
17,0,0,0,1
18,0,0,0,1
19,0,0,0,1
20,0,0,0,1
21,0,0,0,1
22,0,0,0,1
23,0,0,0,1
24,0,0,0,1
25,0,0,0,1
26,0,0,0,1
27,0,0,0,1
28,0,0,0,1
29,0,0,0,1
30,0,0,0,1
31,0,0,0,1
32,0,0,0,1
33,0,0,0,1
34,0,0,0,1
35,0,0,0,1
36,0,0,0,1
37,0,0,0,1
38,0,0,0,1
39,0,0,0,1
40,0,0,0,1
41,0,0,0,1
42,0,0,0,1
43,0,0,0,1
44,0,0,0,1
45,0,0,0,1
46,0,0,0,1
47,0,0,0,1
48,0,0,0,1
49,0,0,0,1
50,0,0,0,1
51,0,0,0,1
52,0,0,0,1
53,0,0,0,1
54,0,0,0,1
55,0,0,0,1
56,0,0,0,1
57,0,0,0,1
58,0,0,0,1
59,0,0,0,1
60,0,0,0,1
61,0,0,0,1
62,0,0,0,1
63,0,0,0,1
64,0,0,0,1
65,0,0,0,1
66,0,0,0,1
67,0,0,0,1
68,0,0,0,1
69,0,0,0,1
70,0,0,0,1
71,0,0,0,1
72,0,0,0,1
73,0,0,0,1
74,0,0,0,1
75,0,0,0,1
76,0,0,0,1
77,0,0,0,1
78,0,0,0,1
79,0,0,0,1
80,0,0,0,1
81,0,0,0,1
82,0,0,0,1
83,0,0,0,1
84,0,0,0,1
85,0,0,0,1
86,0,0,0,1
87,0,0,0,1
88,0,0,0,1
89,0,0,0,1
90,0,0,0,1
91,0,0,0,1
92,0,0,0,1
93,0,0,0,1
94,0,0,0,1
95,0,0,0,1
96,0,0,0,1
97,0,0,0,1
98,0,0,0,1
99,0,0,0,1
100,0,0,0,1
101,0,0,0,1
102,0,0,0,1
103,0,0,0,1
104,0,0,0,1
105,0,0,0,1
106,0,0,0,1
107,0,0,0,1
108,0,0,0,1
109,0,0,0,1
110,0,0,0,1
111,0,0,0,1
112,0,0,0,1
113,0,0,0,1
114,0,0,0,1
115,0,0,0,1
116,0,0,0,1
117,0,0,0,1
118,0,0,0,1
119,0,0,0,1
120,0,0,0,1
121,0,0,0,1
122,0,0,0,1
123,0,0,0,1
124,0,0,0,1
125,0,0,0,1
126,0,0,0,1
127,0,0,0,1
128,0,0,0,1
129,0,0,0,1
130,0,0,0,1
131,0,0,0,1
132,0,0,0,1
133,0,0,0,1
134,0,0,0,1
135,0,0,0,1
136,0,0,0,1
137,0,0,0,1
138,0,0,0,1
139,0,0,0,1
140,0,0,0,1
141,0,0,0,1
142,0,0,0,1
143,0,0,0,1
144,0,0,0,1
145,0,0,0,1
146,0,0,0,1
147,0,0,0,1
148,0,0,0,1
149,0,0,0,1
150,0,0,0,1
151,0,0,0,1
152,0,0,0,1
153,0,0,0,1
154,0,0,0,1
155,0,0,0,1
156,0,0,0,1
157,0,0,0,1
158,0,0,0,1
159,0,0,0,1
160,0,0,0,1
161,0,0,0,1
162,0,0,0,1
163,0,0,0,1
164,0,0,0,1
165,0,0,0,1
166,0,0,0,1
167,0,0,0,1
168,0,0,0,1
169,0,0,0,1
170,0,0,0,1
171,0,0,0,1
172,0,0,0,1
173,0,0,0,1
174,0,0,0,1
175,0,0,0,1
176,0,0,0,1
177,0,0,0,1
178,0,0,0,1
179,0,0,0,1
180,0,0,0,1
181,0,0,0,1
182,0,0,0,1
183,0,0,0,1
184,0,0,0,1
185,0,0,0,1
186,0,0,0,1
187,0,0,0,1
188,0,0,0,1
189,0,0,0,1
190,0,0,0,1
191,0,0,0,1
192,0,0,0,1
193,0,0,0,1
194,0,0,0,1
195,0,0,0,1
196,0,0,0,1
197,0,0,0,1
198,0,0,0,1
199,0,0,0,1
200,0,0,0,1
201,0,0,0,1
