Source,Target,,,
91,59,1,0,0
1,68,1,0,0
1,63,1,0,0
1,41,1,0,0
1,16,1,0,0
92,60,1,0,0
59,91,1,0,0
59,80,1,0,0
59,62,1,0,0
21,22,1,0,0
10,12,1,0,0
14,19,1,0,0
61,83,1,0,0
61,93,1,0,0
61,75,1,0,0
15,17,1,0,0
20,9,1,0,0
20,21,1,0,0
12,13,1,0,0
47,48,1,0,0
34,36,1,0,0
38,45,1,0,0
42,43,1,0,0
41,43,1,0,0
46,33,1,0,0
46,47,1,0,0
94,95,1,0,0
62,64,1,0,0
66,72,1,0,0
66,79,1,0,0
67,69,1,0,0
71,72,1,0,0
71,87,1,0,0
72,73,1,0,0
33,46,1,0,0
33,39,1,0,0
33,34,1,0,0
75,77,1,0,0
80,91,1,0,0
83,85,1,0,0
88,92,1,0,0
9,20,1,0,0
9,15,1,0,0
9,10,1,0,0
93,61,1,0,0
93,94,1,0,0
64,65,1,0,0
40,42,1,0,0
43,44,1,0,0
36,37,1,0,0
17,18,1,0,0
11,12,1,0,0
13,14,1,0,0
16,17,1,0,0
54,55,1,0,0
4,5,1,0,0
28,29,1,0,0
18,19,1,0,0
35,36,1,0,0
37,38,1,0,0
39,40,1,0,0
44,45,1,0,0
63,64,1,0,0
65,66,1,0,0
68,69,1,0,0
69,70,1,0,0
70,71,1,0,0
76,77,1,0,0
77,78,1,0,0
78,79,1,0,0
84,85,1,0,0
85,86,1,0,0
86,87,1,0,0
60,88,1,0,0
60,92,1,0,0
60,67,1,0,0
0,3,0,1,0
3,6,0,1,0
3,25,0,1,0
6,8,0,1,0
8,8,0,1,0
8,23,0,1,0
23,25,0,1,0
25,27,0,1,0
27,30,0,1,0
27,51,0,1,0
30,32,0,1,0
32,32,0,1,0
32,49,0,1,0
49,51,0,1,0
51,53,0,1,0
53,56,0,1,0
53,98,0,1,0
56,58,0,1,0
58,74,0,1,0
58,82,0,1,0
74,90,0,1,0
82,90,0,1,0
90,58,0,1,0
90,96,0,1,0
96,98,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
5,3,0,0,1
7,6,0,0,1
9,8,0,0,1
10,8,0,0,1
11,8,0,0,1
12,8,0,0,1
13,8,0,0,1
14,8,0,0,1
15,8,0,0,1
16,8,0,0,1
17,8,0,0,1
18,8,0,0,1
19,8,0,0,1
20,8,0,0,1
21,8,0,0,1
22,8,0,0,1
24,23,0,0,1
26,25,0,0,1
28,27,0,0,1
29,27,0,0,1
31,30,0,0,1
33,32,0,0,1
34,32,0,0,1
35,32,0,0,1
36,32,0,0,1
37,32,0,0,1
38,32,0,0,1
39,32,0,0,1
40,32,0,0,1
41,32,0,0,1
42,32,0,0,1
43,32,0,0,1
44,32,0,0,1
45,32,0,0,1
46,32,0,0,1
47,32,0,0,1
48,32,0,0,1
50,49,0,0,1
52,51,0,0,1
54,53,0,0,1
55,53,0,0,1
57,56,0,0,1
59,58,0,0,1
60,58,0,0,1
61,58,0,0,1
62,58,0,0,1
63,58,0,0,1
64,58,0,0,1
65,58,0,0,1
66,58,0,0,1
67,58,0,0,1
68,58,0,0,1
69,58,0,0,1
70,58,0,0,1
71,58,0,0,1
72,58,0,0,1
73,58,0,0,1
75,74,0,0,1
76,74,0,0,1
77,74,0,0,1
78,74,0,0,1
79,74,0,0,1
80,74,0,0,1
81,74,0,0,1
83,82,0,0,1
84,82,0,0,1
85,82,0,0,1
86,82,0,0,1
87,82,0,0,1
88,82,0,0,1
89,82,0,0,1
91,90,0,0,1
92,90,0,0,1
93,90,0,0,1
94,90,0,0,1
95,90,0,0,1
97,96,0,0,1
99,98,0,0,1
