Source,Target,,,
38,39,1,0,0
7,9,1,0,0
11,12,1,0,0
11,13,1,0,0
11,15,1,0,0
11,17,1,0,0
11,19,1,0,0
11,21,1,0,0
11,23,1,0,0
11,25,1,0,0
6,37,1,0,0
6,27,1,0,0
6,7,1,0,0
12,13,1,0,0
13,14,1,0,0
14,15,1,0,0
15,16,1,0,0
16,17,1,0,0
17,18,1,0,0
18,19,1,0,0
37,6,1,0,0
37,38,1,0,0
19,20,1,0,0
20,21,1,0,0
21,22,1,0,0
22,23,1,0,0
23,24,1,0,0
24,25,1,0,0
25,26,1,0,0
26,36,1,0,0
27,29,1,0,0
31,32,1,0,0
32,34,1,0,0
9,10,1,0,0
34,35,1,0,0
29,30,1,0,0
8,9,1,0,0
1,2,1,0,0
10,11,1,0,0
28,29,1,0,0
30,31,1,0,0
33,34,1,0,0
35,36,1,0,0
0,3,0,1,0
0,42,0,1,0
3,5,0,1,0
5,5,0,1,0
5,40,0,1,0
40,42,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
9,5,0,0,1
10,5,0,0,1
11,5,0,0,1
12,5,0,0,1
13,5,0,0,1
14,5,0,0,1
15,5,0,0,1
16,5,0,0,1
17,5,0,0,1
18,5,0,0,1
19,5,0,0,1
20,5,0,0,1
21,5,0,0,1
22,5,0,0,1
23,5,0,0,1
24,5,0,0,1
25,5,0,0,1
26,5,0,0,1
27,5,0,0,1
28,5,0,0,1
29,5,0,0,1
30,5,0,0,1
31,5,0,0,1
32,5,0,0,1
33,5,0,0,1
34,5,0,0,1
35,5,0,0,1
36,5,0,0,1
37,5,0,0,1
38,5,0,0,1
39,5,0,0,1
41,40,0,0,1
43,42,0,0,1
