Source,Target,,,
179,184,1,0,0
100,105,1,0,0
44,54,1,0,0
33,44,1,0,0
62,63,1,0,0
56,57,1,0,0
13,15,1,0,0
18,20,1,0,0
22,33,1,0,0
23,25,1,0,0
27,33,1,0,0
28,30,1,0,0
32,33,1,0,0
34,36,1,0,0
38,44,1,0,0
39,41,1,0,0
43,44,1,0,0
45,47,1,0,0
186,187,1,0,0
158,160,1,0,0
164,166,1,0,0
162,179,1,0,0
50,52,1,0,0
163,165,1,0,0
169,170,1,0,0
168,170,1,0,0
172,173,1,0,0
173,179,1,0,0
174,176,1,0,0
12,55,1,0,0
12,50,1,0,0
12,39,1,0,0
12,28,1,0,0
12,18,1,0,0
55,12,1,0,0
55,56,1,0,0
15,16,1,0,0
61,6,1,0,0
61,62,1,0,0
113,114,1,0,0
107,108,1,0,0
79,81,1,0,0
83,100,1,0,0
84,86,1,0,0
90,91,1,0,0
89,91,1,0,0
93,94,1,0,0
94,100,1,0,0
95,97,1,0,0
102,103,1,0,0
99,100,1,0,0
101,103,1,0,0
125,126,1,0,0
157,185,1,0,0
157,174,1,0,0
157,168,1,0,0
106,78,1,0,0
106,107,1,0,0
78,106,1,0,0
78,95,1,0,0
78,84,1,0,0
112,72,1,0,0
112,113,1,0,0
141,142,1,0,0
124,126,1,0,0
130,131,1,0,0
128,134,1,0,0
129,131,1,0,0
136,137,1,0,0
133,134,1,0,0
134,139,1,0,0
135,137,1,0,0
159,160,1,0,0
6,61,1,0,0
6,45,1,0,0
6,34,1,0,0
6,23,1,0,0
6,13,1,0,0
140,123,1,0,0
140,141,1,0,0
192,193,1,0,0
181,182,1,0,0
178,179,1,0,0
180,182,1,0,0
123,140,1,0,0
123,135,1,0,0
123,129,1,0,0
123,124,1,0,0
185,157,1,0,0
185,186,1,0,0
72,112,1,0,0
72,101,1,0,0
72,89,1,0,0
72,79,1,0,0
191,151,1,0,0
191,192,1,0,0
36,37,1,0,0
30,31,1,0,0
25,26,1,0,0
20,21,1,0,0
16,17,1,0,0
14,16,1,0,0
17,19,1,0,0
19,20,1,0,0
152,153,1,0,0
73,74,1,0,0
146,147,1,0,0
21,22,1,0,0
24,25,1,0,0
26,27,1,0,0
29,30,1,0,0
31,32,1,0,0
35,36,1,0,0
37,38,1,0,0
40,41,1,0,0
41,42,1,0,0
42,43,1,0,0
46,48,1,0,0
47,48,1,0,0
48,49,1,0,0
49,51,1,0,0
51,52,1,0,0
52,53,1,0,0
53,54,1,0,0
80,81,1,0,0
81,82,1,0,0
82,83,1,0,0
85,87,1,0,0
86,87,1,0,0
87,88,1,0,0
88,90,1,0,0
91,92,1,0,0
92,93,1,0,0
96,97,1,0,0
97,98,1,0,0
98,99,1,0,0
103,104,1,0,0
104,105,1,0,0
126,127,1,0,0
127,128,1,0,0
131,132,1,0,0
132,133,1,0,0
137,138,1,0,0
138,139,1,0,0
160,161,1,0,0
161,162,1,0,0
165,166,1,0,0
166,167,1,0,0
167,169,1,0,0
170,171,1,0,0
171,172,1,0,0
175,176,1,0,0
176,177,1,0,0
177,178,1,0,0
182,183,1,0,0
183,184,1,0,0
151,191,1,0,0
151,180,1,0,0
151,163,1,0,0
151,158,1,0,0
67,68,1,0,0
7,8,1,0,0
1,2,1,0,0
118,119,1,0,0
0,3,0,1,0
0,66,0,1,0
3,5,0,1,0
5,9,0,1,0
5,60,0,1,0
9,11,0,1,0
11,11,0,1,0
11,58,0,1,0
58,60,0,1,0
60,5,0,1,0
60,64,0,1,0
64,66,0,1,0
