Source,Target,,,
113,114,1,0,0
38,44,1,0,0
36,37,1,0,0
27,34,1,0,0
27,14,1,0,0
13,28,1,0,0
13,21,1,0,0
13,15,1,0,0
167,168,1,0,0
29,30,1,0,0
15,16,1,0,0
16,18,1,0,0
20,27,1,0,0
50,70,1,0,0
50,64,1,0,0
50,51,1,0,0
21,22,1,0,0
22,24,1,0,0
26,27,1,0,0
14,27,1,0,0
28,13,1,0,0
28,29,1,0,0
18,19,1,0,0
35,36,1,0,0
37,38,1,0,0
39,40,1,0,0
40,42,1,0,0
71,72,1,0,0
51,52,1,0,0
52,54,1,0,0
56,63,1,0,0
57,58,1,0,0
58,60,1,0,0
62,63,1,0,0
63,69,1,0,0
159,82,1,0,0
159,160,1,0,0
165,7,1,0,0
126,153,1,0,0
126,147,1,0,0
126,133,1,0,0
126,127,1,0,0
166,6,1,0,0
166,167,1,0,0
64,65,1,0,0
65,67,1,0,0
6,166,1,0,0
6,133,1,0,0
6,95,1,0,0
6,76,1,0,0
6,64,1,0,0
6,57,1,0,0
6,51,1,0,0
6,39,1,0,0
6,21,1,0,0
6,15,1,0,0
70,50,1,0,0
70,71,1,0,0
76,82,1,0,0
76,77,1,0,0
160,161,1,0,0
83,84,1,0,0
84,86,1,0,0
97,98,1,0,0
116,117,1,0,0
95,96,1,0,0
96,98,1,0,0
103,104,1,0,0
100,113,1,0,0
101,102,1,0,0
102,104,1,0,0
109,110,1,0,0
106,113,1,0,0
107,108,1,0,0
108,110,1,0,0
129,130,1,0,0
112,113,1,0,0
7,165,1,0,0
7,139,1,0,0
7,107,1,0,0
7,83,1,0,0
7,57,1,0,0
7,39,1,0,0
115,94,1,0,0
115,116,1,0,0
154,155,1,0,0
127,128,1,0,0
128,130,1,0,0
135,136,1,0,0
132,146,1,0,0
133,134,1,0,0
134,136,1,0,0
141,142,1,0,0
138,145,1,0,0
139,140,1,0,0
140,142,1,0,0
149,150,1,0,0
144,146,1,0,0
145,146,1,0,0
146,152,1,0,0
147,148,1,0,0
148,150,1,0,0
82,159,1,0,0
82,147,1,0,0
82,139,1,0,0
82,127,1,0,0
82,107,1,0,0
82,101,1,0,0
82,83,1,0,0
153,126,1,0,0
153,154,1,0,0
94,115,1,0,0
94,101,1,0,0
94,95,1,0,0
67,68,1,0,0
60,61,1,0,0
54,55,1,0,0
42,43,1,0,0
24,25,1,0,0
17,18,1,0,0
19,20,1,0,0
23,24,1,0,0
89,90,1,0,0
8,9,1,0,0
25,26,1,0,0
41,42,1,0,0
43,44,1,0,0
53,54,1,0,0
55,56,1,0,0
59,60,1,0,0
61,62,1,0,0
66,67,1,0,0
68,69,1,0,0
85,86,1,0,0
86,87,1,0,0
87,88,1,0,0
98,99,1,0,0
99,100,1,0,0
104,105,1,0,0
105,106,1,0,0
110,111,1,0,0
111,112,1,0,0
111,114,1,0,0
130,131,1,0,0
131,132,1,0,0
136,137,1,0,0
137,138,1,0,0
142,143,1,0,0
143,144,1,0,0
150,151,1,0,0
151,152,1,0,0
45,46,1,0,0
34,38,1,0,0
34,36,1,0,0
34,35,1,0,0
1,2,1,0,0
77,78,1,0,0
121,122,1,0,0
0,3,0,1,0
0,171,0,1,0
3,5,0,1,0
5,10,0,1,0
5,33,0,1,0
10,12,0,1,0
12,12,0,1,0
12,31,0,1,0
31,33,0,1,0
33,47,0,1,0
33,75,0,1,0
47,49,0,1,0
49,49,0,1,0
49,73,0,1,0
73,75,0,1,0
75,79,0,1,0
75,164,0,1,0
79,81,0,1,0
81,91,0,1,0
81,120,0,1,0
91,93,0,1,0
93,93,0,1,0
93,118,0,1,0
118,120,0,1,0
120,123,0,1,0
120,158,0,1,0
123,125,0,1,0
125,125,0,1,0
125,156,0,1,0
156,158,0,1,0
158,81,0,1,0
158,162,0,1,0
162,164,0,1,0
164,5,0,1,0
164,169,0,1,0
169,171,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
9,5,0,0,1
11,10,0,0,1
13,12,0,0,1
14,12,0,0,1
15,12,0,0,1
16,12,0,0,1
17,12,0,0,1
18,12,0,0,1
19,12,0,0,1
20,12,0,0,1
21,12,0,0,1
22,12,0,0,1
23,12,0,0,1
24,12,0,0,1
25,12,0,0,1
26,12,0,0,1
27,12,0,0,1
28,12,0,0,1
29,12,0,0,1
30,12,0,0,1
32,31,0,0,1
34,33,0,0,1
35,33,0,0,1
36,33,0,0,1
37,33,0,0,1
38,33,0,0,1
39,33,0,0,1
40,33,0,0,1
41,33,0,0,1
42,33,0,0,1
43,33,0,0,1
44,33,0,0,1
45,33,0,0,1
46,33,0,0,1
48,47,0,0,1
50,49,0,0,1
51,49,0,0,1
52,49,0,0,1
53,49,0,0,1
54,49,0,0,1
55,49,0,0,1
56,49,0,0,1
57,49,0,0,1
58,49,0,0,1
59,49,0,0,1
60,49,0,0,1
61,49,0,0,1
62,49,0,0,1
63,49,0,0,1
64,49,0,0,1
65,49,0,0,1
66,49,0,0,1
67,49,0,0,1
68,49,0,0,1
69,49,0,0,1
70,49,0,0,1
71,49,0,0,1
72,49,0,0,1
74,73,0,0,1
76,75,0,0,1
77,75,0,0,1
78,75,0,0,1
80,79,0,0,1
82,81,0,0,1
83,81,0,0,1
84,81,0,0,1
85,81,0,0,1
86,81,0,0,1
87,81,0,0,1
88,81,0,0,1
89,81,0,0,1
90,81,0,0,1
92,91,0,0,1
94,93,0,0,1
95,93,0,0,1
96,93,0,0,1
97,93,0,0,1
98,93,0,0,1
99,93,0,0,1
100,93,0,0,1
101,93,0,0,1
102,93,0,0,1
