Source,Target,,,
234,244,1,0,0
142,152,1,0,0
75,85,1,0,0
260,261,1,0,0
26,27,1,0,0
103,159,1,0,0
103,143,1,0,0
103,130,1,0,0
103,120,1,0,0
103,110,1,0,0
13,15,1,0,0
17,24,1,0,0
65,66,1,0,0
20,22,1,0,0
25,12,1,0,0
25,26,1,0,0
15,16,1,0,0
93,94,1,0,0
87,88,1,0,0
43,45,1,0,0
48,50,1,0,0
52,75,1,0,0
53,55,1,0,0
58,60,1,0,0
62,74,1,0,0
246,247,1,0,0
247,248,1,0,0
179,181,1,0,0
64,67,1,0,0
185,186,1,0,0
184,186,1,0,0
190,192,1,0,0
188,234,1,0,0
189,191,1,0,0
194,196,1,0,0
196,197,1,0,0
69,71,1,0,0
73,74,1,0,0
74,75,1,0,0
76,78,1,0,0
81,83,1,0,0
36,92,1,0,0
36,76,1,0,0
36,63,1,0,0
36,53,1,0,0
36,43,1,0,0
86,42,1,0,0
86,87,1,0,0
178,245,1,0,0
178,240,1,0,0
178,228,1,0,0
178,217,1,0,0
178,205,1,0,0
178,194,1,0,0
178,184,1,0,0
92,36,1,0,0
92,93,1,0,0
160,161,1,0,0
154,155,1,0,0
110,112,1,0,0
115,117,1,0,0
119,142,1,0,0
120,122,1,0,0
126,127,1,0,0
125,127,1,0,0
129,141,1,0,0
130,132,1,0,0
135,137,1,0,0
137,138,1,0,0
136,138,1,0,0
144,146,1,0,0
140,141,1,0,0
141,142,1,0,0
143,145,1,0,0
149,150,1,0,0
148,150,1,0,0
180,182,1,0,0
109,153,1,0,0
109,148,1,0,0
109,135,1,0,0
109,125,1,0,0
109,115,1,0,0
153,109,1,0,0
153,154,1,0,0
42,86,1,0,0
42,81,1,0,0
42,69,1,0,0
42,58,1,0,0
42,48,1,0,0
159,103,1,0,0
159,160,1,0,0
253,254,1,0,0
254,255,1,0,0
195,197,1,0,0
201,203,1,0,0
199,210,1,0,0
200,202,1,0,0
206,207,1,0,0
205,207,1,0,0
211,213,1,0,0
209,210,1,0,0
210,222,1,0,0
213,214,1,0,0
212,215,1,0,0
218,219,1,0,0
217,219,1,0,0
224,226,1,0,0
221,222,1,0,0
222,233,1,0,0
223,225,1,0,0
229,230,1,0,0
228,230,1,0,0
236,238,1,0,0
232,233,1,0,0
233,234,1,0,0
235,237,1,0,0
241,242,1,0,0
240,242,1,0,0
12,25,1,0,0
12,20,1,0,0
245,178,1,0,0
245,247,1,0,0
252,171,1,0,0
252,254,1,0,0
259,6,1,0,0
259,260,1,0,0
55,56,1,0,0
50,51,1,0,0
46,47,1,0,0
45,46,1,0,0
22,23,1,0,0
14,15,1,0,0
16,17,1,0,0
18,19,1,0,0
19,21,1,0,0
31,32,1,0,0
37,38,1,0,0
7,8,1,0,0
21,22,1,0,0
23,24,1,0,0
44,46,1,0,0
47,49,1,0,0
49,50,1,0,0
51,52,1,0,0
54,56,1,0,0
56,57,1,0,0
57,59,1,0,0
59,60,1,0,0
60,61,1,0,0
61,62,1,0,0
63,65,1,0,0
66,67,1,0,0
67,68,1,0,0
68,70,1,0,0
70,71,1,0,0
71,72,1,0,0
72,73,1,0,0
77,79,1,0,0
78,79,1,0,0
79,80,1,0,0
80,82,1,0,0
82,83,1,0,0
83,84,1,0,0
84,85,1,0,0
111,113,1,0,0
112,113,1,0,0
113,114,1,0,0
114,116,1,0,0
116,117,1,0,0
117,118,1,0,0
118,119,1,0,0
121,123,1,0,0
122,123,1,0,0
123,124,1,0,0
124,126,1,0,0
127,128,1,0,0
128,129,1,0,0
131,133,1,0,0
132,133,1,0,0
133,134,1,0,0
134,136,1,0,0
138,139,1,0,0
139,140,1,0,0
145,146,1,0,0
146,147,1,0,0
147,149,1,0,0
150,151,1,0,0
151,152,1,0,0
181,182,1,0,0
182,183,1,0,0
183,185,1,0,0
186,187,1,0,0
187,188,1,0,0
191,192,1,0,0
192,193,1,0,0
193,195,1,0,0
197,198,1,0,0
198,199,1,0,0
202,203,1,0,0
203,204,1,0,0
204,206,1,0,0
207,208,1,0,0
208,209,1,0,0
214,215,1,0,0
215,216,1,0,0
216,218,1,0,0
219,220,1,0,0
220,221,1,0,0
225,226,1,0,0
226,227,1,0,0
227,229,1,0,0
230,231,1,0,0
231,232,1,0,0
237,238,1,0,0
238,239,1,0,0
239,241,1,0,0
242,243,1,0,0
243,244,1,0,0
172,173,1,0,0
173,174,1,0,0
165,166,1,0,0
166,167,1,0,0
1,2,1,0,0
171,252,1,0,0
171,235,1,0,0
171,223,1,0,0
171,211,1,0,0
171,200,1,0,0
171,189,1,0,0
171,179,1,0,0
6,259,1,0,0
6,13,1,0,0
98,99,1,0,0
104,105,1,0,0
0,3,0,1,0
0,264,0,1,0
3,5,0,1,0
5,9,0,1,0
5,30,0,1,0
9,11,0,1,0
11,11,0,1,0
11,28,0,1,0
28,30,0,1,0
30,33,0,1,0
30,97,0,1,0
33,35,0,1,0
35,39,0,1,0
35,91,0,1,0
39,41,0,1,0
41,41,0,1,0
41,89,0,1,0
89,91,0,1,0
91,35,0,1,0
91,95,0,1,0
95,97,0,1,0
97,100,0,1,0
97,164,0,1,0
100,102,0,1,0
102,106,0,1,0
102,158,0,1,0
106,108,0,1,0
108,108,0,1,0
108,156,0,1,0
156,158,0,1,0
158,102,0,1,0
158,162,0,1,0
162,164,0,1,0
164,168,0,1,0
164,258,0,1,0
168,170,0,1,0
170,175,0,1,0
170,251,0,1,0
175,177,0,1,0
177,177,0,1,0
177,249,0,1,0
249,251,0,1,0
251,170,0,1,0
251,256,0,1,0
256,258,0,1,0
258,5,0,1,0
258,262,0,1,0
262,264,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
10,9,0,0,1
12,11,0,0,1
13,11,0,0,1
14,11,0,0,1
15,11,0,0,1
16,11,0,0,1
17,11,0,0,1
18,11,0,0,1
19,11,0,0,1
20,11,0,0,1
21,11,0,0,1
22,11,0,0,1
23,11,0,0,1
24,11,0,0,1
25,11,0,0,1
26,11,0,0,1
27,11,0,0,1
29,28,0,0,1
31,30,0,0,1
32,30,0,0,1
34,33,0,0,1
36,35,0,0,1
37,35,0,0,1
38,35,0,0,1
40,39,0,0,1
42,41,0,0,1
43,41,0,0,1
44,41,0,0,1
45,41,0,0,1
46,41,0,0,1
47,41,0,0,1
48,41,0,0,1
49,41,0,0,1
50,41,0,0,1
51,41,0,0,1
52,41,0,0,1
53,41,0,0,1
54,41,0,0,1
55,41,0,0,1
56,41,0,0,1
57,41,0,0,1
58,41,0,0,1
59,41,0,0,1
60,41,0,0,1
61,41,0,0,1
62,41,0,0,1
63,41,0,0,1
64,41,0,0,1
65,41,0,0,1
66,41,0,0,1
67,41,0,0,1
68,41,0,0,1
69,41,0,0,1
70,41,0,0,1
71,41,0,0,1
72,41,0,0,1
73,41,0,0,1
74,41,0,0,1
75,41,0,0,1
76,41,0,0,1
77,41,0,0,1
78,41,0,0,1
79,41,0,0,1
80,41,0,0,1
81,41,0,0,1
82,41,0,0,1
83,41,0,0,1
84,41,0,0,1
85,41,0,0,1
86,41,0,0,1
87,41,0,0,1
88,41,0,0,1
90,89,0,0,1
92,91,0,0,1
93,91,0,0,1
94,91,0,0,1
96,95,0,0,1
98,97,0,0,1
99,97,0,0,1
101,100,0,0,1
103,102,0,0,1
104,102,0,0,1
105,102,0,0,1
107,106,0,0,1
109,108,0,0,1
110,108,0,0,1
111,108,0,0,1
112,108,0,0,1
113,108,0,0,1
114,108,0,0,1
115,108,0,0,1
116,108,0,0,1
117,108,0,0,1
118,108,0,0,1
119,108,0,0,1
120,108,0,0,1
121,108,0,0,1
122,108,0,0,1
123,108,0,0,1
124,108,0,0,1
125,108,0,0,1
126,108,0,0,1
127,108,0,0,1
