Source,Target,,,
1,31,1,0,0
1,29,1,0,0
1,27,1,0,0
1,25,1,0,0
1,17,1,0,0
1,10,1,0,0
1,7,1,0,0
1,5,1,0,0
1,3,1,0,0
1,2,1,0,0
2,3,1,0,0
3,4,1,0,0
4,9,1,0,0
5,6,1,0,0
6,8,1,0,0
7,8,1,0,0
8,21,1,0,0
9,12,1,0,0
9,11,1,0,0
10,12,1,0,0
10,11,1,0,0
11,13,1,0,0
24,30,1,0,0
12,13,1,0,0
13,14,1,0,0
14,23,1,0,0
14,15,1,0,0
15,16,1,0,0
16,19,1,0,0
16,18,1,0,0
17,19,1,0,0
17,18,1,0,0
18,20,1,0,0
19,20,1,0,0
20,24,1,0,0
20,22,1,0,0
21,22,1,0,0
22,23,1,0,0
23,24,1,0,0
25,26,1,0,0
26,29,1,0,0
26,27,1,0,0
27,28,1,0,0
28,30,1,0,0
29,30,1,0,0
30,31,1,0,0
31,32,1,0,0
36,66,1,0,0
36,64,1,0,0
36,62,1,0,0
36,60,1,0,0
36,52,1,0,0
36,45,1,0,0
36,42,1,0,0
36,40,1,0,0
36,38,1,0,0
36,37,1,0,0
37,38,1,0,0
38,39,1,0,0
39,44,1,0,0
40,41,1,0,0
41,43,1,0,0
42,43,1,0,0
43,56,1,0,0
44,47,1,0,0
44,46,1,0,0
45,47,1,0,0
45,46,1,0,0
46,48,1,0,0
47,48,1,0,0
48,49,1,0,0
49,58,1,0,0
49,50,1,0,0
50,51,1,0,0
51,54,1,0,0
51,53,1,0,0
52,54,1,0,0
52,53,1,0,0
53,55,1,0,0
54,55,1,0,0
55,59,1,0,0
55,57,1,0,0
56,57,1,0,0
57,58,1,0,0
58,59,1,0,0
59,65,1,0,0
60,61,1,0,0
61,64,1,0,0
61,62,1,0,0
62,63,1,0,0
63,65,1,0,0
64,65,1,0,0
65,66,1,0,0
66,67,1,0,0
71,101,1,0,0
71,99,1,0,0
71,97,1,0,0
71,95,1,0,0
71,87,1,0,0
71,80,1,0,0
71,77,1,0,0
71,75,1,0,0
71,73,1,0,0
71,72,1,0,0
72,73,1,0,0
73,74,1,0,0
74,79,1,0,0
75,76,1,0,0
76,78,1,0,0
77,78,1,0,0
78,91,1,0,0
79,82,1,0,0
79,81,1,0,0
80,82,1,0,0
80,81,1,0,0
81,83,1,0,0
82,83,1,0,0
83,84,1,0,0
84,93,1,0,0
84,85,1,0,0
85,86,1,0,0
86,89,1,0,0
86,88,1,0,0
87,89,1,0,0
87,88,1,0,0
88,90,1,0,0
89,90,1,0,0
90,94,1,0,0
90,92,1,0,0
91,92,1,0,0
92,93,1,0,0
93,94,1,0,0
94,100,1,0,0
95,96,1,0,0
96,99,1,0,0
96,97,1,0,0
97,98,1,0,0
98,100,1,0,0
99,100,1,0,0
100,101,1,0,0
101,102,1,0,0
106,136,1,0,0
106,134,1,0,0
106,132,1,0,0
106,130,1,0,0
106,122,1,0,0
106,115,1,0,0
106,112,1,0,0
106,110,1,0,0
106,108,1,0,0
106,107,1,0,0
107,108,1,0,0
108,109,1,0,0
109,114,1,0,0
110,111,1,0,0
111,113,1,0,0
112,113,1,0,0
113,126,1,0,0
114,117,1,0,0
114,116,1,0,0
115,117,1,0,0
115,116,1,0,0
116,118,1,0,0
117,118,1,0,0
118,119,1,0,0
119,128,1,0,0
119,120,1,0,0
120,121,1,0,0
121,124,1,0,0
121,123,1,0,0
122,124,1,0,0
122,123,1,0,0
123,125,1,0,0
124,125,1,0,0
125,129,1,0,0
125,127,1,0,0
126,127,1,0,0
127,128,1,0,0
128,129,1,0,0
129,135,1,0,0
130,131,1,0,0
131,134,1,0,0
131,132,1,0,0
132,133,1,0,0
133,135,1,0,0
134,135,1,0,0
135,136,1,0,0
136,137,1,0,0
69,70,1,0,0
104,105,1,0,0
34,35,1,0,0
33,34,1,0,0
35,36,1,0,0
35,67,1,0,0
68,69,1,0,0
70,71,1,0,0
70,102,1,0,0
103,104,1,0,0
105,106,1,0,0
105,137,1,0,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
5,0,0,0,1
6,0,0,0,1
7,0,0,0,1
8,0,0,0,1
9,0,0,0,1
10,0,0,0,1
11,0,0,0,1
12,0,0,0,1
13,0,0,0,1
14,0,0,0,1
15,0,0,0,1
16,0,0,0,1
17,0,0,0,1
18,0,0,0,1
19,0,0,0,1
20,0,0,0,1
21,0,0,0,1
22,0,0,0,1
23,0,0,0,1
24,0,0,0,1
25,0,0,0,1
26,0,0,0,1
27,0,0,0,1
28,0,0,0,1
29,0,0,0,1
30,0,0,0,1
31,0,0,0,1
32,0,0,0,1
33,0,0,0,1
34,0,0,0,1
35,0,0,0,1
36,0,0,0,1
37,0,0,0,1
38,0,0,0,1
39,0,0,0,1
40,0,0,0,1
41,0,0,0,1
42,0,0,0,1
43,0,0,0,1
44,0,0,0,1
45,0,0,0,1
46,0,0,0,1
47,0,0,0,1
48,0,0,0,1
49,0,0,0,1
50,0,0,0,1
51,0,0,0,1
52,0,0,0,1
53,0,0,0,1
54,0,0,0,1
55,0,0,0,1
56,0,0,0,1
57,0,0,0,1
58,0,0,0,1
59,0,0,0,1
60,0,0,0,1
61,0,0,0,1
62,0,0,0,1
63,0,0,0,1
64,0,0,0,1
65,0,0,0,1
66,0,0,0,1
67,0,0,0,1
68,0,0,0,1
69,0,0,0,1
70,0,0,0,1
71,0,0,0,1
72,0,0,0,1
73,0,0,0,1
74,0,0,0,1
75,0,0,0,1
76,0,0,0,1
77,0,0,0,1
78,0,0,0,1
79,0,0,0,1
80,0,0,0,1
81,0,0,0,1
82,0,0,0,1
83,0,0,0,1
84,0,0,0,1
85,0,0,0,1
86,0,0,0,1
87,0,0,0,1
88,0,0,0,1
89,0,0,0,1
90,0,0,0,1
91,0,0,0,1
92,0,0,0,1
93,0,0,0,1
94,0,0,0,1
95,0,0,0,1
96,0,0,0,1
97,0,0,0,1
98,0,0,0,1
99,0,0,0,1
100,0,0,0,1
101,0,0,0,1
102,0,0,0,1
103,0,0,0,1
104,0,0,0,1
105,0,0,0,1
106,0,0,0,1
107,0,0,0,1
108,0,0,0,1
109,0,0,0,1
110,0,0,0,1
111,0,0,0,1
112,0,0,0,1
113,0,0,0,1
