Source,Target,,,
1,14,1,0,0
21,22,1,0,0
266,267,1,0,0
263,265,1,0,0
264,274,1,0,0
265,275,1,0,0
270,271,1,0,0
269,274,1,0,0
276,277,1,0,0
273,275,1,0,0
274,284,1,0,0
275,285,1,0,0
280,281,1,0,0
279,284,1,0,0
286,287,1,0,0
283,285,1,0,0
244,254,1,0,0
245,255,1,0,0
250,251,1,0,0
256,257,1,0,0
253,255,1,0,0
254,264,1,0,0
255,265,1,0,0
260,261,1,0,0
259,264,1,0,0
5,15,1,0,0
236,237,1,0,0
233,235,1,0,0
234,244,1,0,0
235,245,1,0,0
240,241,1,0,0
239,244,1,0,0
246,247,1,0,0
243,245,1,0,0
249,254,1,0,0
9,14,1,0,0
13,15,1,0,0
14,24,1,0,0
15,25,1,0,0
19,24,1,0,0
23,25,1,0,0
24,34,1,0,0
25,35,1,0,0
54,64,1,0,0
29,34,1,0,0
33,35,1,0,0
34,44,1,0,0
35,45,1,0,0
40,41,1,0,0
39,44,1,0,0
46,47,1,0,0
43,45,1,0,0
44,54,1,0,0
45,55,1,0,0
50,51,1,0,0
49,54,1,0,0
56,57,1,0,0
53,55,1,0,0
55,65,1,0,0
60,61,1,0,0
59,64,1,0,0
66,67,1,0,0
63,65,1,0,0
64,74,1,0,0
65,75,1,0,0
70,71,1,0,0
69,74,1,0,0
76,77,1,0,0
73,75,1,0,0
74,84,1,0,0
75,85,1,0,0
80,81,1,0,0
79,84,1,0,0
86,87,1,0,0
83,85,1,0,0
84,94,1,0,0
85,95,1,0,0
90,91,1,0,0
89,94,1,0,0
96,97,1,0,0
93,95,1,0,0
94,104,1,0,0
95,105,1,0,0
100,101,1,0,0
99,104,1,0,0
106,107,1,0,0
103,105,1,0,0
104,114,1,0,0
105,115,1,0,0
110,111,1,0,0
109,114,1,0,0
116,117,1,0,0
113,115,1,0,0
114,124,1,0,0
115,125,1,0,0
120,121,1,0,0
119,124,1,0,0
126,127,1,0,0
123,125,1,0,0
124,134,1,0,0
125,135,1,0,0
130,131,1,0,0
129,134,1,0,0
136,137,1,0,0
133,135,1,0,0
134,144,1,0,0
135,145,1,0,0
140,141,1,0,0
139,144,1,0,0
146,147,1,0,0
143,145,1,0,0
144,154,1,0,0
145,155,1,0,0
150,151,1,0,0
149,154,1,0,0
156,157,1,0,0
