Source,Target,,,
85,86,1,0,0
75,78,1,0,0
73,75,1,0,0
72,73,1,0,0
14,16,1,0,0
15,16,1,0,0
16,17,1,0,0
27,28,1,0,0
28,53,1,0,0
28,45,1,0,0
28,38,1,0,0
29,35,1,0,0
35,39,1,0,0
65,67,1,0,0
65,79,1,0,0
65,92,1,0,0
37,38,1,0,0
93,94,1,0,0
93,64,1,0,0
38,39,1,0,0
39,46,1,0,0
39,41,1,0,0
44,45,1,0,0
45,46,1,0,0
46,54,1,0,0
46,49,1,0,0
52,53,1,0,0
53,54,1,0,0
54,57,1,0,0
54,35,1,0,0
61,62,1,0,0
9,10,1,0,0
66,78,1,0,0
66,74,1,0,0
68,75,1,0,0
68,73,1,0,0
68,72,1,0,0
68,72,1,0,0
68,69,1,0,0
69,70,1,0,0
74,75,1,0,0
78,91,1,0,0
78,87,1,0,0
81,88,1,0,0
81,86,1,0,0
81,85,1,0,0
81,85,1,0,0
81,82,1,0,0
82,83,1,0,0
86,88,1,0,0
87,88,1,0,0
88,91,1,0,0
91,5,1,0,0
91,66,1,0,0
94,95,1,0,0
103,104,1,0,0
103,108,1,0,0
103,112,1,0,0
103,115,1,0,0
103,119,1,0,0
103,123,1,0,0
103,126,1,0,0
103,130,1,0,0
103,134,1,0,0
103,137,1,0,0
106,107,1,0,0
107,111,1,0,0
110,111,1,0,0
111,114,1,0,0
117,118,1,0,0
118,122,1,0,0
121,122,1,0,0
122,125,1,0,0
34,40,1,0,0
34,47,1,0,0
34,55,1,0,0
34,58,1,0,0
128,129,1,0,0
129,133,1,0,0
132,133,1,0,0
133,136,1,0,0
137,138,1,0,0
137,103,1,0,0
138,139,1,0,0
92,65,1,0,0
12,13,1,0,0
7,34,1,0,0
7,112,1,0,0
7,22,1,0,0
7,19,1,0,0
6,7,1,0,0
8,9,1,0,0
10,15,1,0,0
11,12,1,0,0
13,14,1,0,0
36,37,1,0,0
40,41,1,0,0
79,80,1,0,0
43,44,1,0,0
48,49,1,0,0
51,52,1,0,0
56,57,1,0,0
67,68,1,0,0
80,81,1,0,0
105,106,1,0,0
109,110,1,0,0
113,114,1,0,0
116,117,1,0,0
120,121,1,0,0
124,125,1,0,0
127,128,1,0,0
131,132,1,0,0
135,136,1,0,0
32,60,1,0,0
59,33,1,0,0
50,51,1,0,0
47,48,1,0,0
42,43,1,0,0
130,131,1,0,0
1,65,1,0,0
1,33,1,0,0
1,104,1,0,0
1,24,1,0,0
1,21,1,0,0
21,126,1,0,0
64,93,1,0,0
5,27,1,0,0
5,107,1,0,0
5,118,1,0,0
5,129,1,0,0
126,127,1,0,0
22,123,1,0,0
123,124,1,0,0
58,34,1,0,0
55,56,1,0,0
33,36,1,0,0
33,42,1,0,0
33,50,1,0,0
33,59,1,0,0
134,135,1,0,0
20,130,1,0,0
19,134,1,0,0
60,61,1,0,0
60,32,1,0,0
23,119,1,0,0
119,120,1,0,0
24,115,1,0,0
115,116,1,0,0
112,113,1,0,0
108,109,1,0,0
104,105,1,0,0
2,108,1,0,0
2,23,1,0,0
2,20,1,0,0
0,63,0,1,0
4,18,0,1,0
4,26,0,1,0
18,102,0,1,0
26,31,0,1,0
31,98,0,1,0
31,31,0,1,0
63,71,0,1,0
63,77,0,1,0
71,77,0,1,0
77,84,0,1,0
77,90,0,1,0
84,90,0,1,0
90,4,0,1,0
90,63,0,1,0
96,100,0,1,0
98,100,0,1,0
102,96,0,1,0
102,102,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
5,4,0,0,1
6,4,0,0,1
7,4,0,0,1
8,4,0,0,1
9,4,0,0,1
10,4,0,0,1
11,4,0,0,1
12,4,0,0,1
13,4,0,0,1
14,4,0,0,1
15,4,0,0,1
16,4,0,0,1
17,4,0,0,1
19,18,0,0,1
20,18,0,0,1
21,18,0,0,1
22,18,0,0,1
23,18,0,0,1
24,18,0,0,1
25,18,0,0,1
27,26,0,0,1
28,26,0,0,1
29,26,0,0,1
30,26,0,0,1
32,31,0,0,1
33,31,0,0,1
34,31,0,0,1
35,31,0,0,1
36,31,0,0,1
37,31,0,0,1
38,31,0,0,1
39,31,0,0,1
40,31,0,0,1
41,31,0,0,1
42,31,0,0,1
43,31,0,0,1
44,31,0,0,1
45,31,0,0,1
46,31,0,0,1
47,31,0,0,1
48,31,0,0,1
49,31,0,0,1
50,31,0,0,1
51,31,0,0,1
52,31,0,0,1
53,31,0,0,1
54,31,0,0,1
55,31,0,0,1
56,31,0,0,1
57,31,0,0,1
58,31,0,0,1
59,31,0,0,1
60,31,0,0,1
61,31,0,0,1
62,31,0,0,1
64,63,0,0,1
65,63,0,0,1
66,63,0,0,1
67,63,0,0,1
68,63,0,0,1
69,63,0,0,1
70,63,0,0,1
72,71,0,0,1
73,71,0,0,1
74,71,0,0,1
75,71,0,0,1
76,71,0,0,1
78,77,0,0,1
79,77,0,0,1
80,77,0,0,1
81,77,0,0,1
82,77,0,0,1
83,77,0,0,1
85,84,0,0,1
86,84,0,0,1
87,84,0,0,1
88,84,0,0,1
89,84,0,0,1
91,90,0,0,1
92,90,0,0,1
93,90,0,0,1
94,90,0,0,1
95,90,0,0,1
97,96,0,0,1
99,98,0,0,1
101,100,0,0,1
103,102,0,0,1
104,102,0,0,1
105,102,0,0,1
106,102,0,0,1
107,102,0,0,1
108,102,0,0,1
109,102,0,0,1
110,102,0,0,1
111,102,0,0,1
112,102,0,0,1
113,102,0,0,1
114,102,0,0,1
115,102,0,0,1
116,102,0,0,1
117,102,0,0,1
118,102,0,0,1
119,102,0,0,1
120,102,0,0,1
121,102,0,0,1
122,102,0,0,1
123,102,0,0,1
124,102,0,0,1
125,102,0,0,1
126,102,0,0,1
127,102,0,0,1
128,102,0,0,1
129,102,0,0,1
130,102,0,0,1
131,102,0,0,1
132,102,0,0,1
133,102,0,0,1
134,102,0,0,1
135,102,0,0,1
136,102,0,0,1
137,102,0,0,1
138,102,0,0,1
139,102,0,0,1
