Source,Target,,,
51,52,1,0,0
7,9,1,0,0
11,12,1,0,0
20,42,1,0,0
20,34,1,0,0
20,28,1,0,0
20,21,1,0,0
12,13,1,0,0
43,44,1,0,0
21,22,1,0,0
42,20,1,0,0
42,43,1,0,0
22,23,1,0,0
23,25,1,0,0
27,33,1,0,0
28,30,1,0,0
32,33,1,0,0
33,40,1,0,0
36,37,1,0,0
35,37,1,0,0
39,40,1,0,0
40,41,1,0,0
9,10,1,0,0
50,6,1,0,0
50,51,1,0,0
1,2,1,0,0
37,38,1,0,0
30,31,1,0,0
25,26,1,0,0
8,9,1,0,0
10,11,1,0,0
24,25,1,0,0
26,27,1,0,0
29,30,1,0,0
31,32,1,0,0
34,36,1,0,0
38,39,1,0,0
38,41,1,0,0
6,50,1,0,0
6,22,1,0,0
6,7,1,0,0
15,16,1,0,0
0,3,0,1,0
0,55,0,1,0
3,5,0,1,0
5,14,0,1,0
5,49,0,1,0
14,17,0,1,0
14,47,0,1,0
17,19,0,1,0
19,19,0,1,0
19,45,0,1,0
45,47,0,1,0
47,49,0,1,0
49,5,0,1,0
49,53,0,1,0
53,55,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
9,5,0,0,1
10,5,0,0,1
11,5,0,0,1
12,5,0,0,1
13,5,0,0,1
15,14,0,0,1
16,14,0,0,1
18,17,0,0,1
20,19,0,0,1
21,19,0,0,1
22,19,0,0,1
23,19,0,0,1
24,19,0,0,1
25,19,0,0,1
26,19,0,0,1
27,19,0,0,1
28,19,0,0,1
29,19,0,0,1
30,19,0,0,1
31,19,0,0,1
32,19,0,0,1
33,19,0,0,1
34,19,0,0,1
35,19,0,0,1
36,19,0,0,1
37,19,0,0,1
38,19,0,0,1
39,19,0,0,1
40,19,0,0,1
41,19,0,0,1
42,19,0,0,1
43,19,0,0,1
44,19,0,0,1
46,45,0,0,1
48,47,0,0,1
50,49,0,0,1
51,49,0,0,1
52,49,0,0,1
54,53,0,0,1
56,55,0,0,1
