Source,Target,,,
12,138,1,0,0
12,14,1,0,0
12,146,1,0,0
16,17,1,0,0
19,20,1,0,0
17,19,1,0,0
21,30,1,0,0
21,26,1,0,0
21,25,1,0,0
21,22,1,0,0
22,23,1,0,0
25,28,1,0,0
26,27,1,0,0
27,28,1,0,0
28,117,1,0,0
28,29,1,0,0
29,30,1,0,0
30,37,1,0,0
37,102,1,0,0
37,94,1,0,0
37,84,1,0,0
37,63,1,0,0
37,58,1,0,0
37,50,1,0,0
38,98,1,0,0
38,90,1,0,0
38,85,1,0,0
38,62,1,0,0
38,57,1,0,0
38,51,1,0,0
39,97,1,0,0
39,89,1,0,0
39,86,1,0,0
39,61,1,0,0
39,56,1,0,0
39,52,1,0,0
43,45,1,0,0
44,45,1,0,0
45,46,1,0,0
50,54,1,0,0
51,61,1,0,0
51,56,1,0,0
52,62,1,0,0
52,57,1,0,0
133,136,1,0,0
136,145,1,0,0
142,143,1,0,0
140,141,1,0,0
141,143,1,0,0
146,147,1,0,0
146,12,1,0,0
147,148,1,0,0
53,81,1,0,0
53,76,1,0,0
53,63,1,0,0
53,58,1,0,0
56,67,1,0,0
57,66,1,0,0
58,68,1,0,0
61,67,1,0,0
4,8,1,0,0
62,66,1,0,0
63,68,1,0,0
66,80,1,0,0
66,75,1,0,0
66,70,1,0,0
67,79,1,0,0
67,74,1,0,0
67,71,1,0,0
68,81,1,0,0
68,76,1,0,0
68,69,1,0,0
69,72,1,0,0
70,79,1,0,0
70,74,1,0,0
71,80,1,0,0
71,75,1,0,0
74,105,1,0,0
75,106,1,0,0
76,107,1,0,0
79,105,1,0,0
80,106,1,0,0
81,107,1,0,0
84,87,1,0,0
85,97,1,0,0
85,89,1,0,0
86,98,1,0,0
86,90,1,0,0
89,105,1,0,0
90,106,1,0,0
93,94,1,0,0
94,107,1,0,0
97,105,1,0,0
98,106,1,0,0
118,119,1,0,0
101,102,1,0,0
102,107,1,0,0
105,115,1,0,0
105,39,1,0,0
106,116,1,0,0
106,38,1,0,0
107,37,1,0,0
112,113,1,0,0
2,7,1,0,0
117,124,1,0,0
117,119,1,0,0
123,124,1,0,0
121,130,1,0,0
121,122,1,0,0
122,128,1,0,0
137,138,1,0,0
126,129,1,0,0
126,127,1,0,0
127,128,1,0,0
128,133,1,0,0
129,131,1,0,0
130,131,1,0,0
131,132,1,0,0
132,133,1,0,0
6,9,1,0,0
14,15,1,0,0
1,2,1,0,0
116,127,1,0,0
116,130,1,0,0
3,4,1,0,0
5,6,1,0,0
13,14,1,0,0
15,16,1,0,0
