Source,Target,,,
40,41,1,0,0
7,9,1,0,0
11,12,1,0,0
11,35,1,0,0
12,13,1,0,0
15,17,1,0,0
19,20,1,0,0
39,6,1,0,0
39,40,1,0,0
20,22,1,0,0
25,27,1,0,0
29,30,1,0,0
30,32,1,0,0
34,35,1,0,0
35,36,1,0,0
9,10,1,0,0
1,2,1,0,0
32,33,1,0,0
27,28,1,0,0
22,23,1,0,0
17,18,1,0,0
8,9,1,0,0
10,11,1,0,0
16,17,1,0,0
18,19,1,0,0
21,22,1,0,0
23,24,1,0,0
26,27,1,0,0
28,29,1,0,0
31,32,1,0,0
33,34,1,0,0
33,36,1,0,0
6,39,1,0,0
6,25,1,0,0
6,15,1,0,0
6,7,1,0,0
0,3,0,1,0
0,44,0,1,0
3,5,0,1,0
5,14,0,1,0
5,38,0,1,0
14,38,0,1,0
38,5,0,1,0
38,42,0,1,0
42,44,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
9,5,0,0,1
10,5,0,0,1
11,5,0,0,1
12,5,0,0,1
13,5,0,0,1
15,14,0,0,1
16,14,0,0,1
17,14,0,0,1
18,14,0,0,1
19,14,0,0,1
20,14,0,0,1
21,14,0,0,1
22,14,0,0,1
23,14,0,0,1
24,14,0,0,1
25,14,0,0,1
26,14,0,0,1
27,14,0,0,1
28,14,0,0,1
29,14,0,0,1
30,14,0,0,1
31,14,0,0,1
32,14,0,0,1
33,14,0,0,1
34,14,0,0,1
35,14,0,0,1
36,14,0,0,1
37,14,0,0,1
39,38,0,0,1
40,38,0,0,1
41,38,0,0,1
43,42,0,0,1
45,44,0,0,1
