Source,Target,,,
7,8,1,0,0
2,316,1,0,0
2,311,1,0,0
2,298,1,0,0
2,288,1,0,0
2,278,1,0,0
2,268,1,0,0
2,258,1,0,0
2,248,1,0,0
2,238,1,0,0
2,228,1,0,0
2,218,1,0,0
2,208,1,0,0
2,198,1,0,0
2,188,1,0,0
2,178,1,0,0
2,168,1,0,0
2,158,1,0,0
2,148,1,0,0
2,138,1,0,0
2,129,1,0,0
2,120,1,0,0
2,111,1,0,0
2,102,1,0,0
2,93,1,0,0
2,84,1,0,0
2,75,1,0,0
2,66,1,0,0
2,57,1,0,0
2,48,1,0,0
2,39,1,0,0
2,30,1,0,0
2,21,1,0,0
2,12,1,0,0
2,338,1,0,0
2,6,1,0,0
2,3,1,0,0
83,87,1,0,0
88,89,1,0,0
93,94,1,0,0
91,92,1,0,0
92,96,1,0,0
4,5,1,0,0
26,27,1,0,0
232,233,1,0,0
238,239,1,0,0
235,236,1,0,0
236,237,1,0,0
237,241,1,0,0
242,243,1,0,0
248,249,1,0,0
245,246,1,0,0
246,247,1,0,0
247,251,1,0,0
252,253,1,0,0
258,259,1,0,0
5,6,1,0,0
216,217,1,0,0
217,221,1,0,0
222,223,1,0,0
228,229,1,0,0
225,226,1,0,0
226,227,1,0,0
227,231,1,0,0
10,11,1,0,0
11,15,1,0,0
19,20,1,0,0
20,24,1,0,0
28,29,1,0,0
29,33,1,0,0
56,60,1,0,0
37,38,1,0,0
38,42,1,0,0
46,47,1,0,0
47,51,1,0,0
55,56,1,0,0
64,65,1,0,0
65,69,1,0,0
75,76,1,0,0
73,74,1,0,0
74,78,1,0,0
79,80,1,0,0
84,85,1,0,0
82,83,1,0,0
335,336,1,0,0
8,9,1,0,0
97,98,1,0,0
102,103,1,0,0
100,101,1,0,0
101,105,1,0,0
106,107,1,0,0
111,112,1,0,0
109,110,1,0,0
110,114,1,0,0
115,116,1,0,0
120,121,1,0,0
118,119,1,0,0
119,123,1,0,0
124,125,1,0,0
129,130,1,0,0
127,128,1,0,0
128,132,1,0,0
133,134,1,0,0
138,139,1,0,0
136,137,1,0,0
137,141,1,0,0
142,143,1,0,0
148,149,1,0,0
145,146,1,0,0
146,147,1,0,0
147,151,1,0,0
152,153,1,0,0
158,159,1,0,0
155,156,1,0,0
156,157,1,0,0
157,161,1,0,0
162,163,1,0,0
168,169,1,0,0
165,166,1,0,0
166,167,1,0,0
167,171,1,0,0
172,173,1,0,0
178,179,1,0,0
175,176,1,0,0
176,177,1,0,0
177,181,1,0,0
182,183,1,0,0
188,189,1,0,0
185,186,1,0,0
186,187,1,0,0
187,191,1,0,0
192,193,1,0,0
198,199,1,0,0
195,196,1,0,0
196,197,1,0,0
197,201,1,0,0
202,203,1,0,0
208,209,1,0,0
205,206,1,0,0
206,207,1,0,0
207,211,1,0,0
212,213,1,0,0
218,219,1,0,0
215,216,1,0,0
255,256,1,0,0
256,257,1,0,0
257,261,1,0,0
262,263,1,0,0
268,269,1,0,0
265,266,1,0,0
266,267,1,0,0
267,271,1,0,0
272,273,1,0,0
278,279,1,0,0
275,276,1,0,0
276,277,1,0,0
277,281,1,0,0
282,283,1,0,0
288,289,1,0,0
285,286,1,0,0
286,287,1,0,0
287,291,1,0,0
292,293,1,0,0
306,332,1,0,0
298,299,1,0,0
295,296,1,0,0
296,297,1,0,0
297,301,1,0,0
311,312,1,0,0
308,328,1,0,0
308,315,1,0,0
309,325,1,0,0
309,310,1,0,0
310,312,1,0,0
316,317,1,0,0
314,321,1,0,0
314,320,1,0,0
315,317,1,0,0
319,322,1,0,0
319,320,1,0,0
320,326,1,0,0
320,324,1,0,0
320,323,1,0,0
323,330,1,0,0
324,325,1,0,0
325,309,1,0,0
326,327,1,0,0
327,328,1,0,0
328,308,1,0,0
31,32,1,0,0
13,14,1,0,0
17,18,1,0,0
22,23,1,0,0
9,10,1,0,0
12,13,1,0,0
14,15,1,0,0
16,17,1,0,0
18,19,1,0,0
21,22,1,0,0
23,24,1,0,0
25,26,1,0,0
27,28,1,0,0
30,31,1,0,0
32,33,1,0,0
34,35,1,0,0
35,36,1,0,0
36,37,1,0,0
39,40,1,0,0
40,41,1,0,0
41,42,1,0,0
43,44,1,0,0
44,45,1,0,0
45,46,1,0,0
48,49,1,0,0
49,50,1,0,0
50,51,1,0,0
52,53,1,0,0
53,54,1,0,0
54,55,1,0,0
57,58,1,0,0
58,59,1,0,0
59,60,1,0,0
61,62,1,0,0
62,63,1,0,0
63,64,1,0,0
66,67,1,0,0
67,68,1,0,0
68,69,1,0,0
70,71,1,0,0
71,72,1,0,0
72,73,1,0,0
76,77,1,0,0
77,78,1,0,0
80,81,1,0,0
81,82,1,0,0
85,86,1,0,0
86,87,1,0,0
89,90,1,0,0
90,91,1,0,0
94,95,1,0,0
95,96,1,0,0
98,99,1,0,0
99,100,1,0,0
103,104,1,0,0
104,105,1,0,0
107,108,1,0,0
108,109,1,0,0
112,113,1,0,0
113,114,1,0,0
116,117,1,0,0
117,118,1,0,0
121,122,1,0,0
122,123,1,0,0
125,126,1,0,0
126,127,1,0,0
130,131,1,0,0
131,132,1,0,0
134,135,1,0,0
135,136,1,0,0
139,140,1,0,0
140,141,1,0,0
143,144,1,0,0
144,145,1,0,0
149,150,1,0,0
150,151,1,0,0
153,154,1,0,0
154,155,1,0,0
159,160,1,0,0
160,161,1,0,0
163,164,1,0,0
164,165,1,0,0
169,170,1,0,0
170,171,1,0,0
173,174,1,0,0
174,175,1,0,0
179,180,1,0,0
180,181,1,0,0
183,184,1,0,0
184,185,1,0,0
189,190,1,0,0
190,191,1,0,0
193,194,1,0,0
194,195,1,0,0
199,200,1,0,0
200,201,1,0,0
203,204,1,0,0
204,205,1,0,0
209,210,1,0,0
210,211,1,0,0
213,214,1,0,0
214,215,1,0,0
219,220,1,0,0
220,221,1,0,0
223,224,1,0,0
224,225,1,0,0
229,230,1,0,0
230,231,1,0,0
233,234,1,0,0
234,235,1,0,0
239,240,1,0,0
240,241,1,0,0
243,244,1,0,0
244,245,1,0,0
249,250,1,0,0
250,251,1,0,0
253,254,1,0,0
254,255,1,0,0
259,260,1,0,0
260,261,1,0,0
263,264,1,0,0
264,265,1,0,0
269,270,1,0,0
270,271,1,0,0
273,274,1,0,0
274,275,1,0,0
279,280,1,0,0
280,281,1,0,0
283,284,1,0,0
284,285,1,0,0
289,290,1,0,0
290,291,1,0,0
293,294,1,0,0
294,295,1,0,0
299,300,1,0,0
300,301,1,0,0
312,313,1,0,0
313,314,1,0,0
317,318,1,0,0
318,319,1,0,0
329,330,1,0,0
331,307,1,0,0
332,335,1,0,0
332,306,1,0,0
305,322,1,0,0
305,333,1,0,0
333,305,1,0,0
322,323,1,0,0
304,321,1,0,0
304,334,1,0,0
334,304,1,0,0
321,323,1,0,0
1,307,1,0,0
307,329,1,0,0
307,331,1,0,0
0,303,0,1,0
303,337,0,1,0
303,303,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
5,0,0,0,1
6,0,0,0,1
7,0,0,0,1
8,0,0,0,1
9,0,0,0,1
10,0,0,0,1
11,0,0,0,1
12,0,0,0,1
13,0,0,0,1
14,0,0,0,1
15,0,0,0,1
16,0,0,0,1
17,0,0,0,1
18,0,0,0,1
19,0,0,0,1
20,0,0,0,1
21,0,0,0,1
22,0,0,0,1
23,0,0,0,1
24,0,0,0,1
