Source,Target,,,
92,93,1,0,0
86,87,1,0,0
13,14,1,0,0
12,85,1,0,0
12,65,1,0,0
12,42,1,0,0
12,14,1,0,0
14,15,1,0,0
15,17,1,0,0
80,81,1,0,0
74,75,1,0,0
62,63,1,0,0
32,34,1,0,0
37,39,1,0,0
42,43,1,0,0
43,45,1,0,0
47,62,1,0,0
47,63,1,0,0
51,52,1,0,0
50,53,1,0,0
58,59,1,0,0
57,59,1,0,0
61,62,1,0,0
63,71,1,0,0
64,65,1,0,0
65,66,1,0,0
66,68,1,0,0
70,71,1,0,0
71,72,1,0,0
73,31,1,0,0
73,74,1,0,0
17,18,1,0,0
25,79,1,0,0
25,48,1,0,0
25,37,1,0,0
79,25,1,0,0
79,80,1,0,0
31,73,1,0,0
31,55,1,0,0
31,42,1,0,0
85,12,1,0,0
85,86,1,0,0
91,6,1,0,0
91,92,1,0,0
45,46,1,0,0
40,41,1,0,0
39,40,1,0,0
35,36,1,0,0
34,35,1,0,0
16,17,1,0,0
18,19,1,0,0
7,8,1,0,0
20,21,1,0,0
33,35,1,0,0
36,38,1,0,0
38,40,1,0,0
41,44,1,0,0
44,45,1,0,0
46,47,1,0,0
48,49,1,0,0
52,53,1,0,0
49,51,1,0,0
53,54,1,0,0
54,57,1,0,0
55,56,1,0,0
59,60,1,0,0
56,58,1,0,0
60,61,1,0,0
67,68,1,0,0
68,69,1,0,0
69,70,1,0,0
69,72,1,0,0
26,27,1,0,0
6,91,1,0,0
6,64,1,0,0
6,32,1,0,0
6,13,1,0,0
1,2,1,0,0
0,3,0,1,0
0,96,0,1,0
3,5,0,1,0
5,9,0,1,0
5,90,0,1,0
9,11,0,1,0
11,22,0,1,0
11,84,0,1,0
22,24,0,1,0
24,28,0,1,0
24,78,0,1,0
28,30,0,1,0
30,30,0,1,0
30,76,0,1,0
76,78,0,1,0
78,24,0,1,0
78,82,0,1,0
82,84,0,1,0
84,11,0,1,0
84,88,0,1,0
88,90,0,1,0
90,5,0,1,0
90,94,0,1,0
94,96,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
10,9,0,0,1
12,11,0,0,1
13,11,0,0,1
14,11,0,0,1
15,11,0,0,1
16,11,0,0,1
17,11,0,0,1
18,11,0,0,1
19,11,0,0,1
20,11,0,0,1
21,11,0,0,1
23,22,0,0,1
25,24,0,0,1
26,24,0,0,1
27,24,0,0,1
29,28,0,0,1
31,30,0,0,1
32,30,0,0,1
33,30,0,0,1
34,30,0,0,1
35,30,0,0,1
36,30,0,0,1
37,30,0,0,1
38,30,0,0,1
39,30,0,0,1
40,30,0,0,1
41,30,0,0,1
42,30,0,0,1
43,30,0,0,1
44,30,0,0,1
45,30,0,0,1
46,30,0,0,1
47,30,0,0,1
48,30,0,0,1
49,30,0,0,1
50,30,0,0,1
51,30,0,0,1
52,30,0,0,1
53,30,0,0,1
54,30,0,0,1
55,30,0,0,1
56,30,0,0,1
57,30,0,0,1
58,30,0,0,1
59,30,0,0,1
60,30,0,0,1
61,30,0,0,1
62,30,0,0,1
63,30,0,0,1
64,30,0,0,1
65,30,0,0,1
66,30,0,0,1
67,30,0,0,1
68,30,0,0,1
69,30,0,0,1
70,30,0,0,1
71,30,0,0,1
72,30,0,0,1
73,30,0,0,1
74,30,0,0,1
75,30,0,0,1
77,76,0,0,1
79,78,0,0,1
80,78,0,0,1
81,78,0,0,1
83,82,0,0,1
85,84,0,0,1
86,84,0,0,1
87,84,0,0,1
89,88,0,0,1
91,90,0,0,1
92,90,0,0,1
93,90,0,0,1
95,94,0,0,1
97,96,0,0,1
