Source,Target,,,
433,480,1,0,0
145,146,1,0,0
145,96,1,0,0
216,217,1,0,0
166,167,1,0,0
166,170,1,0,0
166,173,1,0,0
166,176,1,0,0
166,179,1,0,0
166,182,1,0,0
166,185,1,0,0
166,188,1,0,0
166,191,1,0,0
166,194,1,0,0
166,197,1,0,0
166,200,1,0,0
166,203,1,0,0
166,206,1,0,0
166,209,1,0,0
166,212,1,0,0
166,215,1,0,0
27,28,1,0,0
79,142,1,0,0
3,167,1,0,0
3,163,1,0,0
3,162,1,0,0
3,161,1,0,0
3,160,1,0,0
3,159,1,0,0
3,158,1,0,0
3,157,1,0,0
3,156,1,0,0
3,155,1,0,0
3,154,1,0,0
3,153,1,0,0
3,152,1,0,0
3,151,1,0,0
3,150,1,0,0
3,149,1,0,0
87,118,1,0,0
88,115,1,0,0
57,58,1,0,0
1,27,1,0,0
1,23,1,0,0
1,22,1,0,0
1,21,1,0,0
1,20,1,0,0
1,19,1,0,0
1,18,1,0,0
1,17,1,0,0
1,16,1,0,0
1,15,1,0,0
1,14,1,0,0
1,13,1,0,0
1,12,1,0,0
1,11,1,0,0
1,10,1,0,0
1,9,1,0,0
76,77,1,0,0
26,27,1,0,0
26,30,1,0,0
26,33,1,0,0
26,36,1,0,0
26,39,1,0,0
26,42,1,0,0
26,45,1,0,0
26,48,1,0,0
26,51,1,0,0
26,54,1,0,0
26,57,1,0,0
26,60,1,0,0
26,63,1,0,0
26,66,1,0,0
26,69,1,0,0
26,72,1,0,0
26,75,1,0,0
45,46,1,0,0
19,42,1,0,0
42,43,1,0,0
20,39,1,0,0
149,212,1,0,0
4,237,1,0,0
4,233,1,0,0
4,232,1,0,0
4,231,1,0,0
4,230,1,0,0
4,229,1,0,0
4,228,1,0,0
4,227,1,0,0
4,226,1,0,0
4,225,1,0,0
4,224,1,0,0
4,223,1,0,0
4,222,1,0,0
4,221,1,0,0
4,220,1,0,0
4,219,1,0,0
81,136,1,0,0
286,287,1,0,0
236,237,1,0,0
236,240,1,0,0
236,243,1,0,0
236,246,1,0,0
236,249,1,0,0
236,252,1,0,0
236,255,1,0,0
236,258,1,0,0
236,261,1,0,0
236,264,1,0,0
236,267,1,0,0
236,270,1,0,0
236,273,1,0,0
236,276,1,0,0
236,279,1,0,0
236,282,1,0,0
236,285,1,0,0
21,36,1,0,0
36,37,1,0,0
22,33,1,0,0
231,246,1,0,0
23,30,1,0,0
30,31,1,0,0
9,72,1,0,0
2,97,1,0,0
2,93,1,0,0
2,92,1,0,0
2,91,1,0,0
2,90,1,0,0
2,89,1,0,0
2,88,1,0,0
2,87,1,0,0
2,86,1,0,0
