Source,Target,,,
143,151,1,0,0
143,101,1,0,0
1,265,1,0,0
1,230,1,0,0
1,194,1,0,0
1,175,1,0,0
1,153,1,0,0
1,103,1,0,0
1,59,1,0,0
1,29,1,0,0
37,38,1,0,0
38,39,1,0,0
11,13,1,0,0
15,28,1,0,0
100,144,1,0,0
100,113,1,0,0
100,108,1,0,0
296,304,1,0,0
296,262,1,0,0
16,17,1,0,0
17,22,1,0,0
151,161,1,0,0
20,21,1,0,0
21,22,1,0,0
22,23,1,0,0
23,25,1,0,0
27,28,1,0,0
70,72,1,0,0
28,35,1,0,0
31,33,1,0,0
101,143,1,0,0
101,138,1,0,0
36,10,1,0,0
36,37,1,0,0
13,14,1,0,0
170,171,1,0,0
191,207,1,0,0
191,202,1,0,0
131,132,1,0,0
132,134,1,0,0
193,209,1,0,0
193,208,1,0,0
193,197,1,0,0
144,100,1,0,0
144,145,1,0,0
163,164,1,0,0
164,165,1,0,0
153,155,1,0,0
136,137,1,0,0
137,143,1,0,0
137,138,1,0,0
138,139,1,0,0
60,61,1,0,0
59,62,1,0,0
64,66,1,0,0
68,78,1,0,0
69,70,1,0,0
71,72,1,0,0
72,73,1,0,0
73,75,1,0,0
77,78,1,0,0
78,93,1,0,0
79,80,1,0,0
80,87,1,0,0
81,83,1,0,0
85,86,1,0,0
86,87,1,0,0
87,88,1,0,0
88,90,1,0,0
92,93,1,0,0
93,151,1,0,0
93,101,1,0,0
10,36,1,0,0
10,31,1,0,0
10,16,1,0,0
10,11,1,0,0
145,146,1,0,0
146,147,1,0,0
104,105,1,0,0
103,106,1,0,0
108,110,1,0,0
112,122,1,0,0
113,114,1,0,0
114,116,1,0,0
115,116,1,0,0
116,117,1,0,0
117,119,1,0,0
121,122,1,0,0
122,137,1,0,0
123,124,1,0,0
124,131,1,0,0
125,127,1,0,0
133,134,1,0,0
129,130,1,0,0
130,131,1,0,0
152,154,1,0,0
157,159,1,0,0
175,176,1,0,0
304,309,1,0,0
162,57,1,0,0
162,163,1,0,0
207,191,1,0,0
169,50,1,0,0
169,170,1,0,0
179,180,1,0,0
178,180,1,0,0
194,195,1,0,0
182,191,1,0,0
210,211,1,0,0
211,212,1,0,0
198,199,1,0,0
197,199,1,0,0
217,218,1,0,0
201,207,1,0,0
201,202,1,0,0
202,203,1,0,0
263,297,1,0,0
263,296,1,0,0
263,274,1,0,0
263,269,1,0,0
209,193,1,0,0
209,210,1,0,0
50,169,1,0,0
50,152,1,0,0
50,125,1,0,0
50,102,1,0,0
50,81,1,0,0
50,58,1,0,0
230,232,1,0,0
311,312,1,0,0
229,231,1,0,0
235,236,1,0,0
234,236,1,0,0
241,243,1,0,0
238,254,1,0,0
239,240,1,0,0
240,248,1,0,0
243,244,1,0,0
242,244,1,0,0
250,251,1,0,0
246,247,1,0,0
247,248,1,0,0
248,249,1,0,0
249,251,1,0,0
265,267,1,0,0
253,254,1,0,0
254,261,1,0,0
208,216,1,0,0
208,192,1,0,0
298,299,1,0,0
299,300,1,0,0
264,266,1,0,0
270,271,1,0,0
269,271,1,0,0
276,278,1,0,0
273,289,1,0,0
274,275,1,0,0
275,283,1,0,0
228,310,1,0,0
228,305,1,0,0
228,276,1,0,0
228,264,1,0,0
228,241,1,0,0
228,229,1,0,0
278,279,1,0,0
277,279,1,0,0
285,286,1,0,0
281,282,1,0,0
282,283,1,0,0
283,284,1,0,0
284,286,1,0,0
306,307,1,0,0
288,289,1,0,0
289,295,1,0,0
289,290,1,0,0
290,291,1,0,0
216,220,1,0,0
297,263,1,0,0
297,298,1,0,0
305,307,1,0,0
192,208,1,0,0
310,228,1,0,0
310,311,1,0,0
256,257,1,0,0
66,67,1,0,0
62,63,1,0,0
61,62,1,0,0
33,34,1,0,0
25,26,1,0,0
12,13,1,0,0
19,20,1,0,0
186,187,1,0,0
14,15,1,0,0
18,19,1,0,0
223,224,1,0,0
24,25,1,0,0
26,27,1,0,0
29,30,1,0,0
30,32,1,0,0
32,33,1,0,0
34,35,1,0,0
58,60,1,0,0
63,65,1,0,0
65,66,1,0,0
67,68,1,0,0
74,75,1,0,0
75,76,1,0,0
76,77,1,0,0
82,83,1,0,0
83,84,1,0,0
84,85,1,0,0
89,90,1,0,0
90,91,1,0,0
91,92,1,0,0
102,104,1,0,0
105,106,1,0,0
106,107,1,0,0
107,109,1,0,0
109,110,1,0,0
110,111,1,0,0
111,112,1,0,0
118,119,1,0,0
119,120,1,0,0
120,121,1,0,0
126,127,1,0,0
127,128,1,0,0
128,129,1,0,0
134,135,1,0,0
135,136,1,0,0
154,155,1,0,0
155,156,1,0,0
156,158,1,0,0
158,159,1,0,0
159,160,1,0,0
160,161,1,0,0
176,177,1,0,0
177,179,1,0,0
180,181,1,0,0
181,182,1,0,0
195,196,1,0,0
196,198,1,0,0
199,200,1,0,0
200,201,1,0,0
218,219,1,0,0
219,220,1,0,0
231,232,1,0,0
232,233,1,0,0
233,235,1,0,0
236,237,1,0,0
237,238,1,0,0
244,245,1,0,0
245,246,1,0,0
251,252,1,0,0
252,253,1,0,0
266,267,1,0,0
267,268,1,0,0
268,270,1,0,0
271,272,1,0,0
272,273,1,0,0
279,280,1,0,0
280,281,1,0,0
286,287,1,0,0
287,288,1,0,0
307,308,1,0,0
308,309,1,0,0
52,53,1,0,0
95,96,1,0,0
255,256,1,0,0
185,186,1,0,0
94,95,1,0,0
51,52,1,0,0
45,46,1,0,0
5,6,1,0,0
4,5,1,0,0
261,295,1,0,0
261,290,1,0,0
295,261,1,0,0
57,162,1,0,0
57,157,1,0,0
57,123,1,0,0
57,115,1,0,0
57,79,1,0,0
57,71,1,0,0
262,296,1,0,0
0,3,0,1,0
3,7,0,1,0
3,42,0,1,0
7,9,0,1,0
9,9,0,1,0
9,40,0,1,0
40,42,0,1,0
42,44,0,1,0
44,47,0,1,0
44,174,0,1,0
47,49,0,1,0
49,54,0,1,0
49,168,0,1,0
54,56,0,1,0
56,97,0,1,0
56,150,0,1,0
97,99,0,1,0
99,140,0,1,0
99,142,0,1,0
140,142,0,1,0
142,99,0,1,0
142,148,0,1,0
148,150,0,1,0
150,56,0,1,0
150,166,0,1,0
166,168,0,1,0
168,49,0,1,0
168,172,0,1,0
172,174,0,1,0
174,184,0,1,0
184,188,0,1,0
184,215,0,1,0
188,190,0,1,0
190,204,0,1,0
190,206,0,1,0
204,206,0,1,0
206,190,0,1,0
206,213,0,1,0
213,215,0,1,0
215,222,0,1,0
222,225,0,1,0
222,315,0,1,0
225,227,0,1,0
227,258,0,1,0
227,303,0,1,0
258,260,0,1,0
260,292,0,1,0
260,294,0,1,0
292,294,0,1,0
294,260,0,1,0
294,301,0,1,0
301,303,0,1,0
303,227,0,1,0
303,313,0,1,0
313,315,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
5,3,0,0,1
6,3,0,0,1
8,7,0,0,1
10,9,0,0,1
11,9,0,0,1
12,9,0,0,1
13,9,0,0,1
14,9,0,0,1
15,9,0,0,1
16,9,0,0,1
17,9,0,0,1
18,9,0,0,1
19,9,0,0,1
20,9,0,0,1
21,9,0,0,1
22,9,0,0,1
23,9,0,0,1
24,9,0,0,1
25,9,0,0,1
26,9,0,0,1
27,9,0,0,1
28,9,0,0,1
29,9,0,0,1
30,9,0,0,1
31,9,0,0,1
32,9,0,0,1
33,9,0,0,1
34,9,0,0,1
35,9,0,0,1
36,9,0,0,1
37,9,0,0,1
38,9,0,0,1
39,9,0,0,1
41,40,0,0,1
43,42,0,0,1
45,44,0,0,1
46,44,0,0,1
48,47,0,0,1
50,49,0,0,1
51,49,0,0,1
52,49,0,0,1
53,49,0,0,1
55,54,0,0,1
57,56,0,0,1
58,56,0,0,1
59,56,0,0,1
60,56,0,0,1
61,56,0,0,1
62,56,0,0,1
63,56,0,0,1
64,56,0,0,1
65,56,0,0,1
66,56,0,0,1
67,56,0,0,1
68,56,0,0,1
69,56,0,0,1
70,56,0,0,1
71,56,0,0,1
72,56,0,0,1
73,56,0,0,1
74,56,0,0,1
75,56,0,0,1
76,56,0,0,1
77,56,0,0,1
78,56,0,0,1
79,56,0,0,1
80,56,0,0,1
81,56,0,0,1
82,56,0,0,1
83,56,0,0,1
84,56,0,0,1
85,56,0,0,1
86,56,0,0,1
