Source,Target,,,
7,402,1,0,0
7,394,1,0,0
7,14,1,0,0
7,9,1,0,0
403,404,1,0,0
9,11,1,0,0
13,347,1,0,0
13,310,1,0,0
13,290,1,0,0
13,285,1,0,0
13,282,1,0,0
13,191,1,0,0
13,171,1,0,0
13,166,1,0,0
13,163,1,0,0
13,111,1,0,0
13,74,1,0,0
13,54,1,0,0
13,49,1,0,0
13,46,1,0,0
13,27,1,0,0
13,26,1,0,0
13,19,1,0,0
14,16,1,0,0
18,311,1,0,0
18,304,1,0,0
18,299,1,0,0
18,296,1,0,0
18,192,1,0,0
18,185,1,0,0
18,180,1,0,0
18,177,1,0,0
18,75,1,0,0
18,68,1,0,0
18,63,1,0,0
18,60,1,0,0
18,31,1,0,0
18,30,1,0,0
18,21,1,0,0
19,20,1,0,0
20,23,1,0,0
20,228,1,0,0
20,353,1,0,0
20,385,1,0,0
21,22,1,0,0
22,23,1,0,0
36,362,1,0,0
36,356,1,0,0
36,278,1,0,0
36,371,1,0,0
36,160,1,0,0
36,120,1,0,0
36,123,1,0,0
23,24,1,0,0
80,81,1,0,0
81,82,1,0,0
85,86,1,0,0
26,35,1,0,0
27,28,1,0,0
28,29,1,0,0
29,366,1,0,0
29,370,1,0,0
29,34,1,0,0
29,40,1,0,0
29,234,1,0,0
29,275,1,0,0
29,350,1,0,0
90,91,1,0,0
123,144,1,0,0
123,138,1,0,0
123,134,1,0,0
123,151,1,0,0
30,36,1,0,0
31,32,1,0,0
32,33,1,0,0
33,366,1,0,0
33,34,1,0,0
33,114,1,0,0
33,157,1,0,0
34,244,1,0,0
34,237,1,0,0
34,154,1,0,0
34,124,1,0,0
34,117,1,0,0
34,37,1,0,0
35,365,1,0,0
35,361,1,0,0
35,356,1,0,0
35,278,1,0,0
35,240,1,0,0
35,243,1,0,0
35,369,1,0,0
35,43,1,0,0
37,38,1,0,0
40,41,1,0,0
43,44,1,0,0
46,47,1,0,0
47,48,1,0,0
49,50,1,0,0
50,51,1,0,0
51,52,1,0,0
54,55,1,0,0
55,58,1,0,0
58,59,1,0,0
59,76,1,0,0
59,90,1,0,0
384,390,1,0,0
60,61,1,0,0
61,62,1,0,0
62,95,1,0,0
63,64,1,0,0
64,65,1,0,0
65,66,1,0,0
68,69,1,0,0
69,72,1,0,0
72,73,1,0,0
73,76,1,0,0
73,85,1,0,0
244,257,1,0,0
244,254,1,0,0
244,250,1,0,0
244,245,1,0,0
74,102,1,0,0
74,105,1,0,0
74,111,1,0,0
75,102,1,0,0
75,108,1,0,0
76,77,1,0,0
77,78,1,0,0
228,229,1,0,0
229,230,1,0,0
230,231,1,0,0
234,235,1,0,0
237,244,1,0,0
240,243,1,0,0
245,246,1,0,0
250,251,1,0,0
251,252,1,0,0
254,255,1,0,0
255,256,1,0,0
256,262,1,0,0
257,258,1,0,0
258,259,1,0,0
259,260,1,0,0
260,261,1,0,0
95,96,1,0,0
102,105,1,0,0
105,108,1,0,0
114,115,1,0,0
117,124,1,0,0
120,123,1,0,0
125,126,1,0,0
130,131,1,0,0
133,134,1,0,0
134,141,1,0,0
135,136,1,0,0
136,137,1,0,0
137,138,1,0,0
138,139,1,0,0
139,140,1,0,0
140,141,1,0,0
141,148,1,0,0
144,145,1,0,0
145,148,1,0,0
154,155,1,0,0
157,158,1,0,0
160,161,1,0,0
163,164,1,0,0
164,165,1,0,0
151,371,1,0,0
166,167,1,0,0
167,168,1,0,0
168,169,1,0,0
171,172,1,0,0
172,175,1,0,0
175,176,1,0,0
176,193,1,0,0
176,207,1,0,0
177,178,1,0,0
178,179,1,0,0
179,212,1,0,0
148,151,1,0,0
180,181,1,0,0
181,182,1,0,0
182,183,1,0,0
185,186,1,0,0
186,189,1,0,0
189,190,1,0,0
190,193,1,0,0
190,202,1,0,0
191,219,1,0,0
191,222,1,0,0
192,219,1,0,0
192,225,1,0,0
193,194,1,0,0
194,195,1,0,0
197,198,1,0,0
198,199,1,0,0
202,203,1,0,0
207,208,1,0,0
212,213,1,0,0
219,222,1,0,0
222,225,1,0,0
261,262,1,0,0
262,269,1,0,0
265,266,1,0,0
266,269,1,0,0
275,276,1,0,0
278,279,1,0,0
279,280,1,0,0
282,283,1,0,0
283,284,1,0,0
285,286,1,0,0
286,287,1,0,0
287,288,1,0,0
290,291,1,0,0
291,294,1,0,0
294,295,1,0,0
295,312,1,0,0
295,326,1,0,0
296,297,1,0,0
297,298,1,0,0
298,331,1,0,0
299,300,1,0,0
300,301,1,0,0
301,302,1,0,0
304,305,1,0,0
305,308,1,0,0
308,309,1,0,0
309,312,1,0,0
309,321,1,0,0
310,338,1,0,0
310,341,1,0,0
310,347,1,0,0
311,338,1,0,0
311,344,1,0,0
312,313,1,0,0
313,314,1,0,0
316,317,1,0,0
317,318,1,0,0
321,322,1,0,0
326,327,1,0,0
331,332,1,0,0
338,341,1,0,0
341,344,1,0,0
350,351,1,0,0
353,354,1,0,0
354,355,1,0,0
355,357,1,0,0
356,357,1,0,0
357,358,1,0,0
361,362,1,0,0
372,379,1,0,0
372,373,1,0,0
373,374,1,0,0
374,384,1,0,0
374,376,1,0,0
375,383,1,0,0
375,380,1,0,0
376,377,1,0,0
379,384,1,0,0
380,383,1,0,0
385,386,1,0,0
386,389,1,0,0
387,388,1,0,0
388,389,1,0,0
389,390,1,0,0
390,393,1,0,0
394,396,1,0,0
398,399,1,0,0
399,400,1,0,0
400,401,1,0,0
401,408,1,0,0
401,8,1,0,0
8,401,1,0,0
402,7,1,0,0
402,403,1,0,0
11,12,1,0,0
396,397,1,0,0
16,17,1,0,0
10,11,1,0,0
397,398,1,0,0
12,13,1,0,0
15,16,1,0,0
17,18,1,0,0
395,396,1,0,0
408,409,1,0,0
269,272,1,0,0
243,265,1,0,0
243,259,1,0,0
243,256,1,0,0
243,272,1,0,0
365,369,1,0,0
369,372,1,0,0
272,365,1,0,0
6,393,1,0,0
393,6,1,0,0
393,399,1,0,0
124,135,1,0,0
124,133,1,0,0
124,130,1,0,0
124,125,1,0,0
371,379,1,0,0
371,373,1,0,0
366,370,1,0,0
370,375,1,0,0
383,387,1,0,0
1,2,1,0,0
0,3,0,1,0
0,407,0,1,0
3,5,0,1,0
5,25,0,1,0
5,392,0,1,0
25,39,0,1,0
25,153,0,1,0
39,42,0,1,0
39,113,0,1,0
42,45,0,1,0
42,110,0,1,0
45,53,0,1,0
45,57,0,1,0
53,57,0,1,0
57,67,0,1,0
57,71,0,1,0
67,71,0,1,0
71,79,0,1,0
71,84,0,1,0
79,84,0,1,0
84,87,0,1,0
84,89,0,1,0
87,107,0,1,0
89,92,0,1,0
89,94,0,1,0
92,104,0,1,0
94,97,0,1,0
94,99,0,1,0
97,101,0,1,0
99,101,0,1,0
101,104,0,1,0
104,107,0,1,0
107,110,0,1,0
110,113,0,1,0
113,116,0,1,0
113,119,0,1,0
116,122,0,1,0
119,122,0,1,0
122,127,0,1,0
122,129,0,1,0
127,150,0,1,0
129,132,0,1,0
129,143,0,1,0
132,147,0,1,0
143,147,0,1,0
147,150,0,1,0
150,368,0,1,0
153,156,0,1,0
153,274,0,1,0
156,159,0,1,0
156,233,0,1,0
159,162,0,1,0
159,227,0,1,0
162,170,0,1,0
162,174,0,1,0
170,174,0,1,0
174,184,0,1,0
174,188,0,1,0
184,188,0,1,0
188,196,0,1,0
188,201,0,1,0
196,201,0,1,0
201,204,0,1,0
201,206,0,1,0
204,224,0,1,0
206,209,0,1,0
206,211,0,1,0
209,221,0,1,0
211,214,0,1,0
211,216,0,1,0
214,218,0,1,0
216,218,0,1,0
218,221,0,1,0
221,224,0,1,0
224,227,0,1,0
227,233,0,1,0
233,236,0,1,0
233,239,0,1,0
236,242,0,1,0
239,242,0,1,0
242,247,0,1,0
242,249,0,1,0
247,271,0,1,0
249,253,0,1,0
249,264,0,1,0
253,268,0,1,0
264,268,0,1,0
268,271,0,1,0
271,364,0,1,0
274,277,0,1,0
274,349,0,1,0
277,281,0,1,0
277,346,0,1,0
281,289,0,1,0
281,293,0,1,0
289,293,0,1,0
293,303,0,1,0
293,307,0,1,0
303,307,0,1,0
307,315,0,1,0
307,320,0,1,0
315,320,0,1,0
320,323,0,1,0
320,325,0,1,0
323,343,0,1,0
325,328,0,1,0
325,330,0,1,0
328,340,0,1,0
330,333,0,1,0
330,335,0,1,0
333,337,0,1,0
335,337,0,1,0
337,340,0,1,0
340,343,0,1,0
343,346,0,1,0
346,349,0,1,0
349,352,0,1,0
349,360,0,1,0
352,360,0,1,0
360,364,0,1,0
364,368,0,1,0
368,378,0,1,0
368,382,0,1,0
378,382,0,1,0
382,392,0,1,0
392,5,0,1,0
392,405,0,1,0
405,407,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
9,5,0,0,1
10,5,0,0,1
11,5,0,0,1
12,5,0,0,1
13,5,0,0,1
14,5,0,0,1
15,5,0,0,1
16,5,0,0,1
17,5,0,0,1
18,5,0,0,1
19,5,0,0,1
20,5,0,0,1
21,5,0,0,1
22,5,0,0,1
23,5,0,0,1
24,5,0,0,1
26,25,0,0,1
27,25,0,0,1
28,25,0,0,1
29,25,0,0,1
30,25,0,0,1
31,25,0,0,1
32,25,0,0,1
33,25,0,0,1
34,25,0,0,1
35,25,0,0,1
36,25,0,0,1
37,25,0,0,1
38,25,0,0,1
40,39,0,0,1
41,39,0,0,1
43,42,0,0,1
44,42,0,0,1
46,45,0,0,1
47,45,0,0,1
48,45,0,0,1
49,45,0,0,1
50,45,0,0,1
51,45,0,0,1
52,45,0,0,1
54,53,0,0,1
55,53,0,0,1
56,53,0,0,1
58,57,0,0,1
59,57,0,0,1
60,57,0,0,1
61,57,0,0,1
62,57,0,0,1
63,57,0,0,1
64,57,0,0,1
65,57,0,0,1
66,57,0,0,1
68,67,0,0,1
69,67,0,0,1
70,67,0,0,1
72,71,0,0,1
73,71,0,0,1
74,71,0,0,1
75,71,0,0,1
76,71,0,0,1
77,71,0,0,1
78,71,0,0,1
80,79,0,0,1
81,79,0,0,1
82,79,0,0,1
83,79,0,0,1
85,84,0,0,1
86,84,0,0,1
88,87,0,0,1
90,89,0,0,1
91,89,0,0,1
93,92,0,0,1
95,94,0,0,1
96,94,0,0,1
98,97,0,0,1
100,99,0,0,1
102,101,0,0,1
103,101,0,0,1
105,104,0,0,1
106,104,0,0,1
108,107,0,0,1
109,107,0,0,1
111,110,0,0,1
112,110,0,0,1
114,113,0,0,1
115,113,0,0,1
117,116,0,0,1
118,116,0,0,1
120,119,0,0,1
121,119,0,0,1
123,122,0,0,1
124,122,0,0,1
125,122,0,0,1
126,122,0,0,1
128,127,0,0,1
130,129,0,0,1
131,129,0,0,1
133,132,0,0,1
134,132,0,0,1
135,132,0,0,1
136,132,0,0,1
137,132,0,0,1
138,132,0,0,1
139,132,0,0,1
140,132,0,0,1
141,132,0,0,1
142,132,0,0,1
144,143,0,0,1
145,143,0,0,1
146,143,0,0,1
148,147,0,0,1
149,147,0,0,1
151,150,0,0,1
152,150,0,0,1
154,153,0,0,1
155,153,0,0,1
157,156,0,0,1
158,156,0,0,1
160,159,0,0,1
161,159,0,0,1
163,162,0,0,1
164,162,0,0,1
165,162,0,0,1
166,162,0,0,1
167,162,0,0,1
168,162,0,0,1
169,162,0,0,1
171,170,0,0,1
172,170,0,0,1
173,170,0,0,1
175,174,0,0,1
176,174,0,0,1
177,174,0,0,1
178,174,0,0,1
179,174,0,0,1
180,174,0,0,1
181,174,0,0,1
182,174,0,0,1
183,174,0,0,1
185,184,0,0,1
186,184,0,0,1
187,184,0,0,1
189,188,0,0,1
190,188,0,0,1
191,188,0,0,1
192,188,0,0,1
193,188,0,0,1
194,188,0,0,1
195,188,0,0,1
197,196,0,0,1
198,196,0,0,1
199,196,0,0,1
200,196,0,0,1
202,201,0,0,1
203,201,0,0,1
205,204,0,0,1
207,206,0,0,1
208,206,0,0,1
210,209,0,0,1
212,211,0,0,1
213,211,0,0,1
215,214,0,0,1
