Source,Target,,,
45,46,1,0,0
49,50,1,0,0
22,23,1,0,0
301,319,1,0,0
301,313,1,0,0
326,328,1,0,0
292,293,1,0,0
293,294,1,0,0
294,297,1,0,0
296,297,1,0,0
297,306,1,0,0
297,305,1,0,0
297,302,1,0,0
299,312,1,0,0
299,309,1,0,0
299,302,1,0,0
299,300,1,0,0
300,326,1,0,0
300,316,1,0,0
37,38,1,0,0
41,42,1,0,0
85,86,1,0,0
89,90,1,0,0
93,94,1,0,0
97,98,1,0,0
53,54,1,0,0
57,58,1,0,0
61,62,1,0,0
65,66,1,0,0
69,70,1,0,0
73,74,1,0,0
77,78,1,0,0
81,82,1,0,0
2,169,1,0,0
169,174,1,0,0
138,141,1,0,0
138,146,1,0,0
138,152,1,0,0
101,102,1,0,0
105,106,1,0,0
109,110,1,0,0
113,114,1,0,0
117,118,1,0,0
121,122,1,0,0
125,126,1,0,0
129,130,1,0,0
133,134,1,0,0
345,351,1,0,0
157,158,1,0,0
154,155,1,0,0
6,7,1,0,0
160,161,1,0,0
163,164,1,0,0
166,167,1,0,0
179,180,1,0,0
175,353,1,0,0
175,274,1,0,0
175,185,1,0,0
175,178,1,0,0
176,194,1,0,0
176,352,1,0,0
176,198,1,0,0
176,192,1,0,0
177,214,1,0,0
177,289,1,0,0
178,183,1,0,0
178,180,1,0,0
182,183,1,0,0
186,187,1,0,0
185,190,1,0,0
185,187,1,0,0
189,190,1,0,0
193,195,1,0,0
192,197,1,0,0
199,200,1,0,0
197,202,1,0,0
197,200,1,0,0
198,204,1,0,0
201,202,1,0,0
203,204,1,0,0
205,207,1,0,0
206,207,1,0,0
207,208,1,0,0
302,303,1,0,0
305,306,1,0,0
306,316,1,0,0
309,310,1,0,0
312,313,1,0,0
214,244,1,0,0
214,237,1,0,0
217,219,1,0,0
218,219,1,0,0
219,220,1,0,0
220,224,1,0,0
223,224,1,0,0
224,237,1,0,0
224,236,1,0,0
224,233,1,0,0
313,316,1,0,0
316,348,1,0,0
316,326,1,0,0
316,319,1,0,0
316,318,1,0,0
316,288,1,0,0
316,289,1,0,0
144,145,1,0,0
319,320,1,0,0
227,243,1,0,0
227,240,1,0,0
227,233,1,0,0
227,228,1,0,0
228,254,1,0,0
228,247,1,0,0
231,243,1,0,0
231,240,1,0,0
231,236,1,0,0
231,232,1,0,0
232,251,1,0,0
232,244,1,0,0
233,234,1,0,0
236,237,1,0,0
237,247,1,0,0
240,241,1,0,0
243,244,1,0,0
244,247,1,0,0
247,345,1,0,0
247,254,1,0,0
247,251,1,0,0
247,250,1,0,0
247,214,1,0,0
251,252,1,0,0
254,257,1,0,0
275,276,1,0,0
152,138,1,0,0
271,272,1,0,0
274,276,1,0,0
278,288,1,0,0
288,312,1,0,0
288,309,1,0,0
288,305,1,0,0
288,301,1,0,0
137,143,1,0,0
137,153,1,0,0
289,313,1,0,0
289,306,1,0,0
291,293,1,0,0
342,343,1,0,0
351,177,1,0,0
352,356,1,0,0
352,176,1,0,0
356,357,1,0,0
353,175,1,0,0
26,27,1,0,0
10,11,1,0,0
14,15,1,0,0
18,19,1,0,0
5,6,1,0,0
7,8,1,0,0
9,10,1,0,0
11,12,1,0,0
13,14,1,0,0
15,16,1,0,0
17,18,1,0,0
19,20,1,0,0
21,22,1,0,0
23,24,1,0,0
25,26,1,0,0
27,28,1,0,0
29,30,1,0,0
30,31,1,0,0
31,32,1,0,0
33,34,1,0,0
34,35,1,0,0
35,36,1,0,0
38,39,1,0,0
39,40,1,0,0
42,43,1,0,0
43,44,1,0,0
46,47,1,0,0
47,48,1,0,0
50,51,1,0,0
51,52,1,0,0
54,55,1,0,0
55,56,1,0,0
58,59,1,0,0
59,60,1,0,0
62,63,1,0,0
63,64,1,0,0
66,67,1,0,0
67,68,1,0,0
70,71,1,0,0
71,72,1,0,0
74,75,1,0,0
75,76,1,0,0
78,79,1,0,0
79,80,1,0,0
82,83,1,0,0
83,84,1,0,0
86,87,1,0,0
87,88,1,0,0
90,91,1,0,0
91,92,1,0,0
94,95,1,0,0
95,96,1,0,0
98,99,1,0,0
99,100,1,0,0
102,103,1,0,0
103,104,1,0,0
106,107,1,0,0
107,108,1,0,0
110,111,1,0,0
111,112,1,0,0
114,115,1,0,0
115,116,1,0,0
118,119,1,0,0
119,120,1,0,0
122,123,1,0,0
123,124,1,0,0
126,127,1,0,0
127,128,1,0,0
130,131,1,0,0
131,132,1,0,0
134,137,1,0,0
141,142,1,0,0
143,145,1,0,0
147,149,1,0,0
158,159,1,0,0
159,182,1,0,0
161,162,1,0,0
162,186,1,0,0
164,165,1,0,0
165,189,1,0,0
167,168,1,0,0
168,275,1,0,0
180,181,1,0,0
181,205,1,0,0
183,184,1,0,0
184,206,1,0,0
187,188,1,0,0
188,206,1,0,0
190,191,1,0,0
191,205,1,0,0
194,195,1,0,0
