Source,Target,,,
199,209,1,0,0
1,61,1,0,0
1,43,1,0,0
1,25,1,0,0
1,9,1,0,0
2,399,1,0,0
2,385,1,0,0
2,371,1,0,0
2,359,1,0,0
2,333,1,0,0
2,278,1,0,0
2,213,1,0,0
2,150,1,0,0
80,81,1,0,0
13,14,1,0,0
12,14,1,0,0
16,23,1,0,0
236,246,1,0,0
112,120,1,0,0
17,18,1,0,0
18,20,1,0,0
22,23,1,0,0
23,24,1,0,0
30,31,1,0,0
29,31,1,0,0
33,41,1,0,0
66,67,1,0,0
34,35,1,0,0
37,38,1,0,0
36,38,1,0,0
40,41,1,0,0
41,42,1,0,0
48,49,1,0,0
47,49,1,0,0
51,59,1,0,0
255,256,1,0,0
52,53,1,0,0
55,56,1,0,0
54,56,1,0,0
58,59,1,0,0
59,60,1,0,0
65,67,1,0,0
71,73,1,0,0
69,77,1,0,0
70,71,1,0,0
73,74,1,0,0
72,74,1,0,0
76,77,1,0,0
77,78,1,0,0
156,157,1,0,0
157,158,1,0,0
168,171,1,0,0
172,180,1,0,0
172,177,1,0,0
172,173,1,0,0
173,174,1,0,0
174,175,1,0,0
79,8,1,0,0
79,80,1,0,0
158,160,1,0,0
186,187,1,0,0
162,163,1,0,0
163,171,1,0,0
163,168,1,0,0
163,164,1,0,0
164,165,1,0,0
165,166,1,0,0
14,15,1,0,0
346,347,1,0,0
340,341,1,0,0
264,274,1,0,0
97,98,1,0,0
98,99,1,0,0
99,101,1,0,0
103,104,1,0,0
104,112,1,0,0
104,109,1,0,0
104,105,1,0,0
105,106,1,0,0
106,107,1,0,0
109,112,1,0,0
113,114,1,0,0
114,115,1,0,0
115,117,1,0,0
119,120,1,0,0
120,121,1,0,0
121,129,1,0,0
121,126,1,0,0
121,122,1,0,0
122,123,1,0,0
123,124,1,0,0
126,129,1,0,0
301,302,1,0,0
130,131,1,0,0
131,132,1,0,0
132,134,1,0,0
150,151,1,0,0
136,137,1,0,0
137,138,1,0,0
138,146,1,0,0
138,143,1,0,0
138,139,1,0,0
139,140,1,0,0
140,141,1,0,0
143,146,1,0,0
147,148,1,0,0
148,149,1,0,0
149,151,1,0,0
159,160,1,0,0
154,155,1,0,0
155,157,1,0,0
302,310,1,0,0
302,307,1,0,0
302,303,1,0,0
303,304,1,0,0
304,305,1,0,0
307,310,1,0,0
311,319,1,0,0
311,316,1,0,0
311,312,1,0,0
312,313,1,0,0
313,314,1,0,0
316,319,1,0,0
356,411,1,0,0
356,404,1,0,0
356,397,1,0,0
356,390,1,0,0
356,383,1,0,0
356,376,1,0,0
356,369,1,0,0
356,363,1,0,0
356,357,1,0,0
320,321,1,0,0
321,323,1,0,0
322,323,1,0,0
323,324,1,0,0
324,326,1,0,0
333,334,1,0,0
328,329,1,0,0
329,337,1,0,0
330,331,1,0,0
331,332,1,0,0
332,334,1,0,0
359,360,1,0,0
336,337,1,0,0
177,180,1,0,0
310,311,1,0,0
181,182,1,0,0
182,184,1,0,0
183,184,1,0,0
184,185,1,0,0
185,187,1,0,0
205,206,1,0,0
189,190,1,0,0
190,191,1,0,0
191,199,1,0,0
191,196,1,0,0
191,192,1,0,0
192,193,1,0,0
193,194,1,0,0
196,199,1,0,0
200,201,1,0,0
201,203,1,0,0
202,203,1,0,0
203,204,1,0,0
204,206,1,0,0
213,214,1,0,0
208,209,1,0,0
209,217,1,0,0
210,211,1,0,0
211,212,1,0,0
212,214,1,0,0
224,225,1,0,0
216,217,1,0,0
217,218,1,0,0
319,329,1,0,0
219,220,1,0,0
220,222,1,0,0
221,222,1,0,0
222,223,1,0,0
223,225,1,0,0
242,243,1,0,0
227,228,1,0,0
228,236,1,0,0
228,233,1,0,0
228,229,1,0,0
229,230,1,0,0
230,231,1,0,0
233,236,1,0,0
237,238,1,0,0
238,240,1,0,0
239,240,1,0,0
240,241,1,0,0
241,243,1,0,0
270,271,1,0,0
245,246,1,0,0
246,247,1,0,0
247,255,1,0,0
247,252,1,0,0
247,248,1,0,0
248,249,1,0,0
249,250,1,0,0
252,255,1,0,0
256,264,1,0,0
256,261,1,0,0
256,257,1,0,0
257,258,1,0,0
258,259,1,0,0
261,264,1,0,0
