Source,Target,,,
107,111,1,0,0
65,66,1,0,0
62,65,1,0,0
59,62,1,0,0
2,14,1,0,0
2,18,1,0,0
3,13,1,0,0
3,19,1,0,0
4,12,1,0,0
4,20,1,0,0
5,11,1,0,0
5,21,1,0,0
6,10,1,0,0
6,22,1,0,0
7,23,1,0,0
16,85,1,0,0
16,17,1,0,0
49,63,1,0,0
49,70,1,0,0
70,49,1,0,0
17,23,1,0,0
17,22,1,0,0
17,21,1,0,0
17,20,1,0,0
17,19,1,0,0
17,18,1,0,0
18,35,1,0,0
19,32,1,0,0
20,29,1,0,0
21,26,1,0,0
22,24,1,0,0
23,35,1,0,0
23,32,1,0,0
23,29,1,0,0
23,26,1,0,0
23,24,1,0,0
24,25,1,0,0
25,28,1,0,0
26,27,1,0,0
66,68,1,0,0
27,28,1,0,0
28,31,1,0,0
29,30,1,0,0
30,31,1,0,0
31,34,1,0,0
32,33,1,0,0
33,34,1,0,0
34,37,1,0,0
35,36,1,0,0
36,37,1,0,0
37,38,1,0,0
52,56,1,0,0
54,55,1,0,0
55,56,1,0,0
56,59,1,0,0
58,59,1,0,0
61,62,1,0,0
64,65,1,0,0
76,77,1,0,0
85,92,1,0,0
85,16,1,0,0
92,93,1,0,0
95,96,1,0,0
95,99,1,0,0
95,104,1,0,0
95,108,1,0,0
95,112,1,0,0
95,117,1,0,0
95,120,1,0,0
98,103,1,0,0
101,102,1,0,0
102,103,1,0,0
103,107,1,0,0
106,107,1,0,0
113,114,1,0,0
110,111,1,0,0
111,115,1,0,0
114,115,1,0,0
115,116,1,0,0
116,119,1,0,0
120,121,1,0,0
120,95,1,0,0
121,122,1,0,0
51,52,1,0,0
53,54,1,0,0
1,15,1,0,0
15,117,1,0,0
15,50,1,0,0
15,86,1,0,0
47,57,1,0,0
47,72,1,0,0
57,58,1,0,0
112,113,1,0,0
60,61,1,0,0
108,109,1,0,0
63,64,1,0,0
67,68,1,0,0
97,98,1,0,0
100,101,1,0,0
105,106,1,0,0
109,110,1,0,0
118,119,1,0,0
48,60,1,0,0
48,71,1,0,0
71,48,1,0,0
72,47,1,0,0
96,97,1,0,0
10,96,1,0,0
10,45,1,0,0
10,91,1,0,0
91,10,1,0,0
69,50,1,0,0
14,112,1,0,0
14,49,1,0,0
14,87,1,0,0
87,14,1,0,0
12,104,1,0,0
12,47,1,0,0
12,89,1,0,0
89,12,1,0,0
117,118,1,0,0
50,67,1,0,0
50,69,1,0,0
104,105,1,0,0
99,100,1,0,0
86,15,1,0,0
13,108,1,0,0
13,48,1,0,0
13,88,1,0,0
88,13,1,0,0
11,99,1,0,0
11,46,1,0,0
11,90,1,0,0
90,11,1,0,0
46,53,1,0,0
46,73,1,0,0
73,46,1,0,0
45,51,1,0,0
45,74,1,0,0
74,45,1,0,0
44,75,1,0,0
75,76,1,0,0
75,44,1,0,0
0,9,0,1,0
9,41,0,1,0
9,39,0,1,0
39,43,0,1,0
41,94,0,1,0
43,82,0,1,0
43,43,0,1,0
80,84,0,1,0
82,84,0,1,0
84,78,0,1,0
84,9,0,1,0
94,80,0,1,0
94,94,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
4,0,0,0,1
5,0,0,0,1
6,0,0,0,1
7,0,0,0,1
8,0,0,0,1
10,9,0,0,1
11,9,0,0,1
12,9,0,0,1
13,9,0,0,1
14,9,0,0,1
15,9,0,0,1
16,9,0,0,1
17,9,0,0,1
18,9,0,0,1
19,9,0,0,1
20,9,0,0,1
21,9,0,0,1
22,9,0,0,1
23,9,0,0,1
24,9,0,0,1
25,9,0,0,1
26,9,0,0,1
27,9,0,0,1
28,9,0,0,1
29,9,0,0,1
30,9,0,0,1
31,9,0,0,1
32,9,0,0,1
33,9,0,0,1
34,9,0,0,1
35,9,0,0,1
36,9,0,0,1
37,9,0,0,1
38,9,0,0,1
40,39,0,0,1
42,41,0,0,1
44,43,0,0,1
45,43,0,0,1
46,43,0,0,1
47,43,0,0,1
48,43,0,0,1
49,43,0,0,1
50,43,0,0,1
51,43,0,0,1
52,43,0,0,1
53,43,0,0,1
54,43,0,0,1
55,43,0,0,1
56,43,0,0,1
57,43,0,0,1
58,43,0,0,1
59,43,0,0,1
60,43,0,0,1
61,43,0,0,1
62,43,0,0,1
63,43,0,0,1
64,43,0,0,1
65,43,0,0,1
66,43,0,0,1
67,43,0,0,1
68,43,0,0,1
69,43,0,0,1
70,43,0,0,1
71,43,0,0,1
72,43,0,0,1
73,43,0,0,1
74,43,0,0,1
75,43,0,0,1
76,43,0,0,1
77,43,0,0,1
79,78,0,0,1
81,80,0,0,1
83,82,0,0,1
85,84,0,0,1
86,84,0,0,1
87,84,0,0,1
88,84,0,0,1
89,84,0,0,1
90,84,0,0,1
91,84,0,0,1
92,84,0,0,1
93,84,0,0,1
95,94,0,0,1
96,94,0,0,1
97,94,0,0,1
98,94,0,0,1
99,94,0,0,1
100,94,0,0,1
101,94,0,0,1
102,94,0,0,1
103,94,0,0,1
104,94,0,0,1
105,94,0,0,1
106,94,0,0,1
107,94,0,0,1
108,94,0,0,1
109,94,0,0,1
110,94,0,0,1
111,94,0,0,1
112,94,0,0,1
113,94,0,0,1
114,94,0,0,1
115,94,0,0,1
116,94,0,0,1
117,94,0,0,1
118,94,0,0,1
119,94,0,0,1
120,94,0,0,1
121,94,0,0,1
122,94,0,0,1
