Source,Target,,,
75,76,1,0,0
69,70,1,0,0
13,15,1,0,0
18,20,1,0,0
49,60,1,0,0
63,64,1,0,0
29,31,1,0,0
34,36,1,0,0
38,49,1,0,0
39,41,1,0,0
44,46,1,0,0
233,234,1,0,0
48,49,1,0,0
50,52,1,0,0
227,228,1,0,0
171,173,1,0,0
177,178,1,0,0
55,57,1,0,0
59,60,1,0,0
60,61,1,0,0
85,153,1,0,0
85,129,1,0,0
85,108,1,0,0
85,92,1,0,0
164,232,1,0,0
164,208,1,0,0
164,187,1,0,0
164,171,1,0,0
62,28,1,0,0
62,63,1,0,0
15,16,1,0,0
68,12,1,0,0
68,69,1,0,0
74,6,1,0,0
74,75,1,0,0
154,155,1,0,0
148,149,1,0,0
92,94,1,0,0
97,99,1,0,0
142,143,1,0,0
108,110,1,0,0
113,115,1,0,0
117,128,1,0,0
118,120,1,0,0
123,125,1,0,0
127,128,1,0,0
128,139,1,0,0
129,131,1,0,0
135,136,1,0,0
134,136,1,0,0
172,174,1,0,0
138,139,1,0,0
139,140,1,0,0
186,220,1,0,0
186,197,1,0,0
186,192,1,0,0
141,107,1,0,0
141,142,1,0,0
107,141,1,0,0
107,118,1,0,0
107,113,1,0,0
147,91,1,0,0
147,148,1,0,0
165,166,1,0,0
28,62,1,0,0
28,39,1,0,0
28,34,1,0,0
153,85,1,0,0
153,154,1,0,0
176,178,1,0,0
188,190,1,0,0
221,222,1,0,0
187,189,1,0,0
193,194,1,0,0
192,194,1,0,0
198,200,1,0,0
196,207,1,0,0
197,199,1,0,0
203,204,1,0,0
202,204,1,0,0
209,211,1,0,0
206,207,1,0,0
207,218,1,0,0
208,210,1,0,0
214,215,1,0,0
213,215,1,0,0
217,218,1,0,0
218,219,1,0,0
170,226,1,0,0
170,213,1,0,0
170,202,1,0,0
170,176,1,0,0
220,186,1,0,0
220,221,1,0,0
91,147,1,0,0
91,134,1,0,0
91,123,1,0,0
91,97,1,0,0
226,170,1,0,0
226,227,1,0,0
12,68,1,0,0
12,55,1,0,0
12,44,1,0,0
12,18,1,0,0
232,164,1,0,0
232,233,1,0,0
36,37,1,0,0
32,33,1,0,0
31,32,1,0,0
20,21,1,0,0
16,17,1,0,0
14,16,1,0,0
181,182,1,0,0
17,19,1,0,0
19,20,1,0,0
21,22,1,0,0
30,32,1,0,0
33,35,1,0,0
35,36,1,0,0
37,38,1,0,0
40,42,1,0,0
41,42,1,0,0
42,43,1,0,0
43,45,1,0,0
45,46,1,0,0
46,47,1,0,0
47,48,1,0,0
51,53,1,0,0
52,53,1,0,0
53,54,1,0,0
54,56,1,0,0
56,57,1,0,0
57,58,1,0,0
58,59,1,0,0
58,61,1,0,0
93,95,1,0,0
94,95,1,0,0
95,96,1,0,0
96,98,1,0,0
98,99,1,0,0
99,100,1,0,0
100,101,1,0,0
109,111,1,0,0
110,111,1,0,0
111,112,1,0,0
112,114,1,0,0
114,115,1,0,0
115,116,1,0,0
116,117,1,0,0
119,121,1,0,0
120,121,1,0,0
121,122,1,0,0
122,124,1,0,0
124,125,1,0,0
125,126,1,0,0
126,127,1,0,0
130,132,1,0,0
131,132,1,0,0
132,133,1,0,0
133,135,1,0,0
136,137,1,0,0
137,138,1,0,0
137,140,1,0,0
173,174,1,0,0
174,175,1,0,0
175,177,1,0,0
178,179,1,0,0
179,180,1,0,0
189,190,1,0,0
190,191,1,0,0
191,193,1,0,0
194,195,1,0,0
195,196,1,0,0
199,200,1,0,0
200,201,1,0,0
201,203,1,0,0
204,205,1,0,0
205,206,1,0,0
210,211,1,0,0
211,212,1,0,0
212,214,1,0,0
215,216,1,0,0
216,217,1,0,0
216,219,1,0,0
6,74,1,0,0
6,50,1,0,0
6,29,1,0,0
6,13,1,0,0
7,8,1,0,0
1,2,1,0,0
86,87,1,0,0
80,81,1,0,0
23,24,1,0,0
102,103,1,0,0
159,160,1,0,0
0,3,0,1,0
0,79,0,1,0
3,5,0,1,0
5,9,0,1,0
5,73,0,1,0
9,11,0,1,0
11,25,0,1,0
11,67,0,1,0
25,27,0,1,0
27,27,0,1,0
27,65,0,1,0
65,67,0,1,0
67,11,0,1,0
67,71,0,1,0
71,73,0,1,0
73,5,0,1,0
73,77,0,1,0
77,79,0,1,0
79,82,0,1,0
79,158,0,1,0
82,84,0,1,0
84,88,0,1,0
84,152,0,1,0
88,90,0,1,0
90,104,0,1,0
90,146,0,1,0
104,106,0,1,0
106,106,0,1,0
106,144,0,1,0
144,146,0,1,0
146,90,0,1,0
146,150,0,1,0
150,152,0,1,0
152,84,0,1,0
152,156,0,1,0
156,158,0,1,0
158,161,0,1,0
158,237,0,1,0
161,163,0,1,0
163,167,0,1,0
163,231,0,1,0
167,169,0,1,0
169,183,0,1,0
169,225,0,1,0
183,185,0,1,0
185,185,0,1,0
185,223,0,1,0
223,225,0,1,0
225,169,0,1,0
225,229,0,1,0
229,231,0,1,0
231,163,0,1,0
231,235,0,1,0
235,237,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
10,9,0,0,1
12,11,0,0,1
13,11,0,0,1
14,11,0,0,1
15,11,0,0,1
16,11,0,0,1
17,11,0,0,1
18,11,0,0,1
19,11,0,0,1
20,11,0,0,1
21,11,0,0,1
22,11,0,0,1
23,11,0,0,1
24,11,0,0,1
26,25,0,0,1
28,27,0,0,1
29,27,0,0,1
30,27,0,0,1
31,27,0,0,1
32,27,0,0,1
33,27,0,0,1
34,27,0,0,1
35,27,0,0,1
36,27,0,0,1
37,27,0,0,1
38,27,0,0,1
39,27,0,0,1
40,27,0,0,1
41,27,0,0,1
42,27,0,0,1
43,27,0,0,1
44,27,0,0,1
45,27,0,0,1
46,27,0,0,1
47,27,0,0,1
48,27,0,0,1
