Source,Target,,,
145,146,1,0,0
144,145,1,0,0
143,144,1,0,0
142,143,1,0,0
9,383,1,0,0
9,128,1,0,0
9,121,1,0,0
9,114,1,0,0
9,107,1,0,0
9,100,1,0,0
9,93,1,0,0
9,86,1,0,0
9,79,1,0,0
9,72,1,0,0
9,65,1,0,0
9,58,1,0,0
9,51,1,0,0
9,44,1,0,0
9,37,1,0,0
9,30,1,0,0
9,23,1,0,0
16,181,1,0,0
20,22,1,0,0
21,22,1,0,0
22,195,1,0,0
23,25,1,0,0
30,32,1,0,0
34,35,1,0,0
38,39,1,0,0
37,39,1,0,0
41,42,1,0,0
65,67,1,0,0
45,46,1,0,0
44,46,1,0,0
48,49,1,0,0
52,53,1,0,0
51,53,1,0,0
55,56,1,0,0
59,60,1,0,0
58,60,1,0,0
62,63,1,0,0
66,67,1,0,0
69,70,1,0,0
73,74,1,0,0
72,74,1,0,0
76,77,1,0,0
80,81,1,0,0
79,81,1,0,0
83,84,1,0,0
87,88,1,0,0
86,88,1,0,0
90,91,1,0,0
94,95,1,0,0
93,95,1,0,0
97,98,1,0,0
101,102,1,0,0
100,102,1,0,0
104,105,1,0,0
108,109,1,0,0
107,109,1,0,0
111,112,1,0,0
115,116,1,0,0
114,116,1,0,0
118,119,1,0,0
122,123,1,0,0
121,123,1,0,0
125,126,1,0,0
134,135,1,0,0
133,178,1,0,0
133,135,1,0,0
133,366,1,0,0
133,185,1,0,0
133,162,1,0,0
133,138,1,0,0
177,178,1,0,0
137,389,1,0,0
137,378,1,0,0
137,198,1,0,0
18,19,1,0,0
318,320,1,0,0
319,320,1,0,0
320,321,1,0,0
322,327,1,0,0
323,324,1,0,0
324,325,1,0,0
325,326,1,0,0
326,328,1,0,0
327,328,1,0,0
328,330,1,0,0
329,330,1,0,0
138,139,1,0,0
139,170,1,0,0
139,155,1,0,0
139,148,1,0,0
139,140,1,0,0
140,146,1,0,0
140,145,1,0,0
140,144,1,0,0
140,143,1,0,0
140,142,1,0,0
140,141,1,0,0
141,142,1,0,0
146,147,1,0,0
147,167,1,0,0
148,154,1,0,0
148,153,1,0,0
148,152,1,0,0
148,151,1,0,0
148,150,1,0,0
148,149,1,0,0
149,150,1,0,0
150,151,1,0,0
151,152,1,0,0
152,153,1,0,0
153,154,1,0,0
