Source,Target,,,
2,3,1,0,0
2,320,1,0,0
2,315,1,0,0
2,310,1,0,0
2,305,1,0,0
2,300,1,0,0
2,295,1,0,0
2,290,1,0,0
2,325,1,0,0
2,288,1,0,0
2,4,1,0,0
11,34,1,0,0
11,17,1,0,0
11,13,1,0,0
11,12,1,0,0
12,16,1,0,0
12,15,1,0,0
13,14,1,0,0
14,16,1,0,0
15,16,1,0,0
16,17,1,0,0
17,27,1,0,0
21,68,1,0,0
21,35,1,0,0
21,23,1,0,0
21,22,1,0,0
22,26,1,0,0
22,25,1,0,0
23,24,1,0,0
24,26,1,0,0
25,26,1,0,0
26,28,1,0,0
27,28,1,0,0
28,30,1,0,0
28,29,1,0,0
29,33,1,0,0
29,32,1,0,0
30,31,1,0,0
42,44,1,0,0
31,33,1,0,0
32,33,1,0,0
33,36,1,0,0
34,35,1,0,0
35,36,1,0,0
36,61,1,0,0
39,69,1,0,0
39,45,1,0,0
39,41,1,0,0
39,40,1,0,0
40,44,1,0,0
40,43,1,0,0
41,42,1,0,0
43,44,1,0,0
44,45,1,0,0
45,54,1,0,0
48,70,1,0,0
48,50,1,0,0
48,49,1,0,0
49,53,1,0,0
49,52,1,0,0
50,51,1,0,0
51,53,1,0,0
52,53,1,0,0
53,55,1,0,0
54,55,1,0,0
55,57,1,0,0
55,56,1,0,0
56,60,1,0,0
56,59,1,0,0
57,58,1,0,0
58,60,1,0,0
59,60,1,0,0
60,61,1,0,0
61,63,1,0,0
61,62,1,0,0
62,66,1,0,0
62,65,1,0,0
63,64,1,0,0
64,66,1,0,0
65,66,1,0,0
66,67,1,0,0
67,68,1,0,0
68,69,1,0,0
69,70,1,0,0
70,71,1,0,0
74,98,1,0,0
74,80,1,0,0
74,76,1,0,0
74,75,1,0,0
75,79,1,0,0
75,78,1,0,0
76,77,1,0,0
77,79,1,0,0
78,79,1,0,0
79,80,1,0,0
80,91,1,0,0
85,131,1,0,0
85,99,1,0,0
85,87,1,0,0
85,86,1,0,0
86,90,1,0,0
86,89,1,0,0
87,88,1,0,0
88,90,1,0,0
210,257,1,0,0
210,224,1,0,0
210,212,1,0,0
210,211,1,0,0
211,215,1,0,0
211,214,1,0,0
212,213,1,0,0
213,215,1,0,0
214,215,1,0,0
215,217,1,0,0
216,217,1,0,0
217,219,1,0,0
217,218,1,0,0
218,222,1,0,0
218,221,1,0,0
219,220,1,0,0
220,222,1,0,0
89,90,1,0,0
90,92,1,0,0
91,92,1,0,0
92,94,1,0,0
92,93,1,0,0
93,97,1,0,0
93,96,1,0,0
94,95,1,0,0
95,97,1,0,0
96,97,1,0,0
97,100,1,0,0
98,99,1,0,0
99,100,1,0,0
100,124,1,0,0
221,222,1,0,0
222,225,1,0,0
223,224,1,0,0
224,225,1,0,0
225,250,1,0,0
228,258,1,0,0
228,234,1,0,0
228,230,1,0,0
228,229,1,0,0
229,233,1,0,0
229,232,1,0,0
103,132,1,0,0
103,109,1,0,0
103,105,1,0,0
103,104,1,0,0
104,108,1,0,0
104,107,1,0,0
105,106,1,0,0
106,108,1,0,0
107,108,1,0,0
108,109,1,0,0
109,117,1,0,0
