Source,Target,,,
21,22,1,0,0
20,21,1,0,0
19,20,1,0,0
18,19,1,0,0
8,26,1,0,0
8,23,1,0,0
10,13,1,0,0
12,13,1,0,0
13,22,1,0,0
13,21,1,0,0
13,20,1,0,0
13,19,1,0,0
13,18,1,0,0
13,17,1,0,0
13,14,1,0,0
14,15,1,0,0
17,18,1,0,0
22,23,1,0,0
23,26,1,0,0
26,33,1,0,0
26,8,1,0,0
30,31,1,0,0
9,10,1,0,0
11,12,1,0,0
29,30,1,0,0
29,5,1,0,0
33,34,1,0,0
7,11,1,0,0
7,27,1,0,0
1,6,1,0,0
6,9,1,0,0
6,28,1,0,0
2,7,1,0,0
5,29,1,0,0
28,6,1,0,0
27,7,1,0,0
0,4,0,1,0
4,25,0,1,0
4,16,0,1,0
16,25,0,1,0
25,32,0,1,0
25,4,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
5,4,0,0,1
6,4,0,0,1
7,4,0,0,1
8,4,0,0,1
9,4,0,0,1
10,4,0,0,1
11,4,0,0,1
12,4,0,0,1
13,4,0,0,1
14,4,0,0,1
15,4,0,0,1
17,16,0,0,1
18,16,0,0,1
19,16,0,0,1
20,16,0,0,1
21,16,0,0,1
22,16,0,0,1
23,16,0,0,1
24,16,0,0,1
26,25,0,0,1
27,25,0,0,1
28,25,0,0,1
29,25,0,0,1
30,25,0,0,1
31,25,0,0,1
33,32,0,0,1
34,32,0,0,1
