Source,Target,,,
86,54,1,0,0
1,63,1,0,0
1,58,1,0,0
1,38,1,0,0
1,14,1,0,0
87,55,1,0,0
54,86,1,0,0
54,75,1,0,0
54,57,1,0,0
19,20,1,0,0
8,10,1,0,0
12,17,1,0,0
56,78,1,0,0
56,88,1,0,0
56,70,1,0,0
13,15,1,0,0
18,7,1,0,0
18,19,1,0,0
10,11,1,0,0
44,45,1,0,0
32,33,1,0,0
31,33,1,0,0
35,42,1,0,0
39,40,1,0,0
38,40,1,0,0
43,29,1,0,0
43,44,1,0,0
89,90,1,0,0
57,59,1,0,0
61,67,1,0,0
61,74,1,0,0
62,64,1,0,0
66,67,1,0,0
66,82,1,0,0
67,68,1,0,0
29,43,1,0,0
29,36,1,0,0
29,30,1,0,0
70,72,1,0,0
75,86,1,0,0
78,80,1,0,0
83,87,1,0,0
7,18,1,0,0
7,13,1,0,0
7,8,1,0,0
88,56,1,0,0
88,89,1,0,0
59,60,1,0,0
37,39,1,0,0
40,41,1,0,0
33,34,1,0,0
15,16,1,0,0
9,10,1,0,0
11,12,1,0,0
14,15,1,0,0
24,25,1,0,0
49,50,1,0,0
16,17,1,0,0
30,32,1,0,0
34,35,1,0,0
36,37,1,0,0
41,42,1,0,0
58,59,1,0,0
60,61,1,0,0
63,64,1,0,0
64,65,1,0,0
65,66,1,0,0
71,72,1,0,0
72,73,1,0,0
73,74,1,0,0
79,80,1,0,0
80,81,1,0,0
81,82,1,0,0
2,3,1,0,0
55,83,1,0,0
55,87,1,0,0
55,62,1,0,0
0,4,0,1,0
0,23,0,1,0
4,6,0,1,0
6,6,0,1,0
6,21,0,1,0
21,23,0,1,0
23,26,0,1,0
23,48,0,1,0
26,28,0,1,0
28,28,0,1,0
28,46,0,1,0
46,48,0,1,0
48,51,0,1,0
48,93,0,1,0
51,53,0,1,0
53,69,0,1,0
53,77,0,1,0
69,85,0,1,0
77,85,0,1,0
85,53,0,1,0
85,91,0,1,0
91,93,0,1,0
1,0,0,0,1
2,0,0,0,1
3,0,0,0,1
5,4,0,0,1
7,6,0,0,1
8,6,0,0,1
9,6,0,0,1
10,6,0,0,1
11,6,0,0,1
12,6,0,0,1
13,6,0,0,1
14,6,0,0,1
15,6,0,0,1
16,6,0,0,1
17,6,0,0,1
18,6,0,0,1
19,6,0,0,1
20,6,0,0,1
22,21,0,0,1
24,23,0,0,1
25,23,0,0,1
27,26,0,0,1
29,28,0,0,1
30,28,0,0,1
31,28,0,0,1
32,28,0,0,1
33,28,0,0,1
34,28,0,0,1
35,28,0,0,1
36,28,0,0,1
37,28,0,0,1
38,28,0,0,1
39,28,0,0,1
40,28,0,0,1
41,28,0,0,1
42,28,0,0,1
43,28,0,0,1
44,28,0,0,1
45,28,0,0,1
47,46,0,0,1
49,48,0,0,1
50,48,0,0,1
52,51,0,0,1
54,53,0,0,1
55,53,0,0,1
56,53,0,0,1
57,53,0,0,1
58,53,0,0,1
59,53,0,0,1
60,53,0,0,1
61,53,0,0,1
62,53,0,0,1
63,53,0,0,1
64,53,0,0,1
65,53,0,0,1
66,53,0,0,1
67,53,0,0,1
68,53,0,0,1
70,69,0,0,1
71,69,0,0,1
72,69,0,0,1
73,69,0,0,1
74,69,0,0,1
75,69,0,0,1
76,69,0,0,1
78,77,0,0,1
79,77,0,0,1
80,77,0,0,1
81,77,0,0,1
82,77,0,0,1
83,77,0,0,1
84,77,0,0,1
86,85,0,0,1
87,85,0,0,1
88,85,0,0,1
89,85,0,0,1
90,85,0,0,1
92,91,0,0,1
94,93,0,0,1
