Source,Target,,,
160,161,1,0,0
7,9,1,0,0
11,12,1,0,0
6,159,1,0,0
6,118,1,0,0
6,7,1,0,0
12,81,1,0,0
12,76,1,0,0
16,17,1,0,0
17,69,1,0,0
17,48,1,0,0
32,81,1,0,0
32,76,1,0,0
21,22,1,0,0
22,93,1,0,0
22,86,1,0,0
26,27,1,0,0
27,62,1,0,0
27,57,1,0,0
31,32,1,0,0
36,37,1,0,0
37,64,1,0,0
37,55,1,0,0
41,42,1,0,0
42,95,1,0,0
42,88,1,0,0
119,120,1,0,0
46,47,1,0,0
47,71,1,0,0
47,50,1,0,0
48,49,1,0,0
49,52,1,0,0
50,51,1,0,0
51,52,1,0,0
52,53,1,0,0
53,54,1,0,0
54,105,1,0,0
54,104,1,0,0
103,142,1,0,0
103,137,1,0,0
104,142,1,0,0
104,137,1,0,0
105,113,1,0,0
105,108,1,0,0
55,56,1,0,0
56,59,1,0,0
106,113,1,0,0
106,108,1,0,0
107,157,1,0,0
107,122,1,0,0
108,109,1,0,0
57,58,1,0,0
58,59,1,0,0
59,60,1,0,0
60,61,1,0,0
61,105,1,0,0
61,104,1,0,0
62,63,1,0,0
63,66,1,0,0
64,65,1,0,0
65,66,1,0,0
66,67,1,0,0
67,68,1,0,0
68,107,1,0,0
68,106,1,0,0
69,70,1,0,0
70,73,1,0,0
71,72,1,0,0
72,73,1,0,0
73,74,1,0,0
74,75,1,0,0
75,107,1,0,0
75,106,1,0,0
76,77,1,0,0
77,78,1,0,0
78,79,1,0,0
79,80,1,0,0
80,103,1,0,0
80,100,1,0,0
81,82,1,0,0
82,83,1,0,0
83,84,1,0,0
84,85,1,0,0
85,102,1,0,0
85,101,1,0,0
86,87,1,0,0
87,90,1,0,0
88,89,1,0,0
89,90,1,0,0
90,91,1,0,0
91,92,1,0,0
92,102,1,0,0
92,101,1,0,0
93,94,1,0,0
94,97,1,0,0
95,96,1,0,0
96,97,1,0,0
97,98,1,0,0
98,99,1,0,0
99,103,1,0,0
99,100,1,0,0
100,157,1,0,0
100,122,1,0,0
101,152,1,0,0
101,127,1,0,0
102,147,1,0,0
102,132,1,0,0
253,254,1,0,0
254,255,1,0,0
255,256,1,0,0
256,260,1,0,0
256,257,1,0,0
257,315,1,0,0
257,280,1,0,0
258,310,1,0,0
258,285,1,0,0
259,305,1,0,0
259,290,1,0,0
260,300,1,0,0
260,295,1,0,0
261,300,1,0,0
261,295,1,0,0
262,270,1,0,0
262,265,1,0,0
263,270,1,0,0
263,265,1,0,0
264,315,1,0,0
264,280,1,0,0
265,266,1,0,0
266,267,1,0,0
267,268,1,0,0
268,269,1,0,0
269,305,1,0,0
269,290,1,0,0
270,271,1,0,0
271,272,1,0,0
109,110,1,0,0
110,111,1,0,0
111,112,1,0,0
112,147,1,0,0
112,132,1,0,0
113,114,1,0,0
114,115,1,0,0
115,116,1,0,0
116,117,1,0,0
117,152,1,0,0
117,127,1,0,0
118,120,1,0,0
124,125,1,0,0
122,123,1,0,0
129,130,1,0,0
127,128,1,0,0
134,135,1,0,0
132,133,1,0,0
139,140,1,0,0
137,138,1,0,0
144,145,1,0,0
142,143,1,0,0
149,150,1,0,0
147,148,1,0,0
154,155,1,0,0
152,153,1,0,0
173,174,1,0,0
157,158,1,0,0
159,6,1,0,0
159,160,1,0,0
9,10,1,0,0
318,319,1,0,0
171,172,1,0,0
172,174,1,0,0
176,177,1,0,0
180,181,1,0,0
179,238,1,0,0
179,233,1,0,0
184,185,1,0,0
183,226,1,0,0
183,205,1,0,0
188,189,1,0,0
187,250,1,0,0
187,243,1,0,0
192,193,1,0,0
191,219,1,0,0
191,214,1,0,0
196,197,1,0,0
195,238,1,0,0
195,233,1,0,0
200,201,1,0,0
199,221,1,0,0
199,212,1,0,0
277,278,1,0,0
203,252,1,0,0
203,245,1,0,0
204,228,1,0,0
204,207,1,0,0
205,206,1,0,0
206,209,1,0,0
207,208,1,0,0
208,209,1,0,0
209,210,1,0,0
210,211,1,0,0
211,262,1,0,0
211,261,1,0,0
212,213,1,0,0
213,216,1,0,0
214,215,1,0,0
215,216,1,0,0
216,217,1,0,0
217,218,1,0,0
218,262,1,0,0
218,261,1,0,0
219,220,1,0,0
220,223,1,0,0
221,222,1,0,0
222,223,1,0,0
223,224,1,0,0
224,225,1,0,0
225,264,1,0,0
225,263,1,0,0
226,227,1,0,0
227,230,1,0,0
228,229,1,0,0
229,230,1,0,0
230,231,1,0,0
231,232,1,0,0
232,264,1,0,0
232,263,1,0,0
233,234,1,0,0
234,235,1,0,0
235,236,1,0,0
236,237,1,0,0
237,260,1,0,0
237,257,1,0,0
34,35,1,0,0
29,30,1,0,0
24,25,1,0,0
238,239,1,0,0
239,240,1,0,0
240,241,1,0,0
241,242,1,0,0
242,259,1,0,0
242,258,1,0,0
243,244,1,0,0
244,247,1,0,0
245,246,1,0,0
246,247,1,0,0
247,248,1,0,0
248,249,1,0,0
249,259,1,0,0
249,258,1,0,0
250,251,1,0,0
251,254,1,0,0
252,253,1,0,0
272,273,1,0,0
273,274,1,0,0
274,310,1,0,0
274,285,1,0,0
275,276,1,0,0
276,278,1,0,0
281,282,1,0,0
280,284,1,0,0
286,287,1,0,0
285,289,1,0,0
291,292,1,0,0
290,294,1,0,0
296,297,1,0,0
295,299,1,0,0
301,302,1,0,0
300,304,1,0,0
306,307,1,0,0
305,309,1,0,0
311,312,1,0,0
310,314,1,0,0
345,346,1,0,0
315,316,1,0,0
170,317,1,0,0
170,275,1,0,0
170,171,1,0,0
317,170,1,0,0
317,318,1,0,0
349,350,1,0,0
330,331,1,0,0
331,332,1,0,0
334,335,1,0,0
335,342,1,0,0
338,339,1,0,0
339,342,1,0,0
342,343,1,0,0
343,344,1,0,0
329,348,1,0,0
348,329,1,0,0
348,349,1,0,0
19,20,1,0,0
14,15,1,0,0
8,9,1,0,0
10,13,1,0,0
10,11,1,0,0
13,14,1,0,0
15,18,1,0,0
15,16,1,0,0
165,166,1,0,0
18,19,1,0,0
20,23,1,0,0
20,21,1,0,0
23,24,1,0,0
25,28,1,0,0
25,26,1,0,0
28,29,1,0,0
30,33,1,0,0
30,31,1,0,0
33,34,1,0,0
35,38,1,0,0
35,36,1,0,0
38,39,1,0,0
39,40,1,0,0
40,43,1,0,0
40,41,1,0,0
43,44,1,0,0
44,45,1,0,0
45,46,1,0,0
120,121,1,0,0
121,124,1,0,0
121,123,1,0,0
125,126,1,0,0
126,129,1,0,0
126,128,1,0,0
130,131,1,0,0
131,134,1,0,0
131,133,1,0,0
135,136,1,0,0
136,139,1,0,0
136,138,1,0,0
140,141,1,0,0
141,144,1,0,0
141,143,1,0,0
145,146,1,0,0
