Source,Target,,,
13,14,1,0,0
13,23,1,0,0
16,17,1,0,0
3,67,1,0,0
3,36,1,0,0
4,66,1,0,0
4,9,1,0,0
4,8,1,0,0
7,8,1,0,0
8,63,1,0,0
8,62,1,0,0
8,15,1,0,0
8,9,1,0,0
9,36,1,0,0
9,10,1,0,0
10,25,1,0,0
10,12,1,0,0
14,21,1,0,0
14,20,1,0,0
43,44,1,0,0
15,29,1,0,0
15,17,1,0,0
19,21,1,0,0
19,20,1,0,0
20,23,1,0,0
21,22,1,0,0
27,33,1,0,0
27,32,1,0,0
31,33,1,0,0
31,32,1,0,0
32,35,1,0,0
33,34,1,0,0
36,37,1,0,0
37,41,1,0,0
37,38,1,0,0
38,39,1,0,0
41,49,1,0,0
41,43,1,0,0
45,55,1,0,0
45,47,1,0,0
46,56,1,0,0
46,47,1,0,0
47,54,1,0,0
51,56,1,0,0
51,53,1,0,0
52,55,1,0,0
52,53,1,0,0
53,54,1,0,0
54,59,1,0,0
55,57,1,0,0
56,57,1,0,0
57,58,1,0,0
62,7,1,0,0
63,64,1,0,0
12,13,1,0,0
66,4,1,0,0
67,68,1,0,0
67,3,1,0,0
68,69,1,0,0
49,50,1,0,0
17,18,1,0,0
25,26,1,0,0
29,30,1,0,0
11,12,1,0,0
18,19,1,0,0
18,22,1,0,0
18,46,1,0,0
18,59,1,0,0
24,25,1,0,0
26,27,1,0,0
26,35,1,0,0
28,29,1,0,0
30,31,1,0,0
30,34,1,0,0
30,52,1,0,0
30,58,1,0,0
42,43,1,0,0
44,45,1,0,0
48,49,1,0,0
50,51,1,0,0
0,2,0,1,0
2,6,0,1,0
6,61,0,1,0
6,40,0,1,0
40,61,0,1,0
61,6,0,1,0
61,65,0,1,0
65,70,0,1,0
65,2,0,1,0
1,0,0,0,1
3,2,0,0,1
4,2,0,0,1
5,2,0,0,1
7,6,0,0,1
8,6,0,0,1
9,6,0,0,1
10,6,0,0,1
11,6,0,0,1
12,6,0,0,1
13,6,0,0,1
14,6,0,0,1
15,6,0,0,1
16,6,0,0,1
17,6,0,0,1
18,6,0,0,1
19,6,0,0,1
20,6,0,0,1
21,6,0,0,1
22,6,0,0,1
23,6,0,0,1
24,6,0,0,1
25,6,0,0,1
26,6,0,0,1
27,6,0,0,1
28,6,0,0,1
29,6,0,0,1
30,6,0,0,1
31,6,0,0,1
32,6,0,0,1
33,6,0,0,1
34,6,0,0,1
35,6,0,0,1
36,6,0,0,1
37,6,0,0,1
38,6,0,0,1
39,6,0,0,1
41,40,0,0,1
42,40,0,0,1
43,40,0,0,1
44,40,0,0,1
45,40,0,0,1
46,40,0,0,1
47,40,0,0,1
48,40,0,0,1
49,40,0,0,1
50,40,0,0,1
51,40,0,0,1
52,40,0,0,1
53,40,0,0,1
54,40,0,0,1
55,40,0,0,1
56,40,0,0,1
57,40,0,0,1
58,40,0,0,1
59,40,0,0,1
60,40,0,0,1
62,61,0,0,1
63,61,0,0,1
64,61,0,0,1
66,65,0,0,1
67,65,0,0,1
68,65,0,0,1
69,65,0,0,1
71,70,0,0,1
