Source,Target,,,
86,87,1,0,0
40,41,1,0,0
41,42,1,0,0
52,78,1,0,0
52,73,1,0,0
52,65,1,0,0
52,59,1,0,0
52,53,1,0,0
16,17,1,0,0
15,17,1,0,0
19,25,1,0,0
79,80,1,0,0
20,22,1,0,0
24,25,1,0,0
25,32,1,0,0
28,29,1,0,0
27,29,1,0,0
31,32,1,0,0
32,33,1,0,0
33,38,1,0,0
34,36,1,0,0
39,13,1,0,0
39,41,1,0,0
17,18,1,0,0
80,81,1,0,0
55,56,1,0,0
54,56,1,0,0
58,64,1,0,0
59,61,1,0,0
63,64,1,0,0
64,71,1,0,0
67,68,1,0,0
66,68,1,0,0
70,71,1,0,0
71,72,1,0,0
72,77,1,0,0
73,75,1,0,0
13,39,1,0,0
13,34,1,0,0
13,26,1,0,0
13,20,1,0,0
13,14,1,0,0
78,52,1,0,0
78,80,1,0,0
85,6,1,0,0
85,86,1,0,0
61,62,1,0,0
56,57,1,0,0
36,37,1,0,0
29,30,1,0,0
22,23,1,0,0
14,16,1,0,0
47,48,1,0,0
7,8,1,0,0
8,9,1,0,0
18,19,1,0,0
21,22,1,0,0
23,24,1,0,0
26,28,1,0,0
30,31,1,0,0
35,36,1,0,0
37,38,1,0,0
53,55,1,0,0
57,58,1,0,0
60,61,1,0,0
62,63,1,0,0
65,67,1,0,0
68,69,1,0,0
69,70,1,0,0
74,75,1,0,0
75,76,1,0,0
76,77,1,0,0
46,47,1,0,0
1,2,1,0,0
6,85,1,0,0
0,3,0,1,0
0,90,0,1,0
3,5,0,1,0
5,10,0,1,0
5,45,0,1,0
10,12,0,1,0
12,12,0,1,0
12,43,0,1,0
43,45,0,1,0
45,49,0,1,0
45,84,0,1,0
49,51,0,1,0
51,51,0,1,0
51,82,0,1,0
82,84,0,1,0
84,5,0,1,0
84,88,0,1,0
88,90,0,1,0
1,0,0,0,1
2,0,0,0,1
4,3,0,0,1
6,5,0,0,1
7,5,0,0,1
8,5,0,0,1
9,5,0,0,1
11,10,0,0,1
13,12,0,0,1
14,12,0,0,1
15,12,0,0,1
16,12,0,0,1
17,12,0,0,1
18,12,0,0,1
19,12,0,0,1
20,12,0,0,1
21,12,0,0,1
22,12,0,0,1
23,12,0,0,1
24,12,0,0,1
25,12,0,0,1
26,12,0,0,1
27,12,0,0,1
28,12,0,0,1
29,12,0,0,1
30,12,0,0,1
31,12,0,0,1
32,12,0,0,1
33,12,0,0,1
34,12,0,0,1
35,12,0,0,1
36,12,0,0,1
37,12,0,0,1
38,12,0,0,1
39,12,0,0,1
40,12,0,0,1
41,12,0,0,1
42,12,0,0,1
44,43,0,0,1
46,45,0,0,1
47,45,0,0,1
48,45,0,0,1
50,49,0,0,1
52,51,0,0,1
53,51,0,0,1
54,51,0,0,1
55,51,0,0,1
56,51,0,0,1
57,51,0,0,1
58,51,0,0,1
59,51,0,0,1
60,51,0,0,1
61,51,0,0,1
62,51,0,0,1
63,51,0,0,1
64,51,0,0,1
65,51,0,0,1
66,51,0,0,1
67,51,0,0,1
68,51,0,0,1
69,51,0,0,1
70,51,0,0,1
71,51,0,0,1
72,51,0,0,1
73,51,0,0,1
74,51,0,0,1
75,51,0,0,1
76,51,0,0,1
77,51,0,0,1
78,51,0,0,1
79,51,0,0,1
80,51,0,0,1
81,51,0,0,1
83,82,0,0,1
85,84,0,0,1
86,84,0,0,1
87,84,0,0,1
89,88,0,0,1
91,90,0,0,1
